timestamp,latitude,longitude,distance_m,ping_8.8.8.8,ping_1.1.1.1,ping_9.9.9.9,ping_google.com,ping_uni-osnabrueck.de,ping_utwente.nl
2025-06-13 15:06:25,51.957772574580495,7.6357712899925545,11,87.2,26.5,24.4,21.0,,30.8
2025-06-13 15:07:11,51.95775959934019,7.63592986236243,10,240,30.4,32.8,28.1,,35.3
2025-06-13 15:08:31,51.957830717753026,7.636025595362296,10,92.1,45.5,34.3,200,,78.8
2025-06-13 15:09:00,51.957942175014004,7.636079892423204,12,230,31.0,33.2,35.0,,51.6
2025-06-13 15:09:05,51.95806883543972,7.636096123665953,14,165,30.7,24.5,29.8,,36.7
2025-06-13 15:09:09,51.958185707289594,7.636113473350958,13,36.1,38.0,36.6,28.7,,39.4
2025-06-13 15:09:13,51.958339041703226,7.63615695011476,17,63.3,32.1,25.4,26.1,,35.8
2025-06-13 15:09:17,51.95849470850577,7.636200395730645,17,50.6,30.7,28.6,24.2,,44.5
2025-06-13 15:09:24,51.95881752975536,7.636307039105086,36,89.6,33.3,33.8,33.8,,34.5
2025-06-13 15:09:32,51.95916244117525,7.636525819267274,41,200,28.2,26.6,25.8,,36.9
2025-06-13 15:09:36,51.95942976752785,7.636714286469407,32,34.7,31.4,30.6,27.7,,45.0
2025-06-13 15:09:40,51.95968121997589,7.636899240747611,30,49.1,32.5,24.8,29.5,,41.4
2025-06-13 15:09:44,51.959952822708374,7.6370909220092065,32,47.6,27.6,29.6,25.3,,34.9
2025-06-13 15:09:51,51.96054340629808,7.637523014180236,72,86.5,32.5,26.9,28.3,,65.7
2025-06-13 15:09:56,51.96106853768639,7.637893333518869,63,65.0,25.8,30.0,39.0,,46.4
2025-06-13 15:10:00,51.96153931085808,7.6382210830769965,56,31.4,28.7,28.0,26.6,,34.7
2025-06-13 15:10:04,51.962042470899604,7.6386359468213785,62,31.1,50.0,38.0,47.5,,45.3
2025-06-13 15:10:08,51.96253547903217,7.639144624468595,64,54.5,27.9,32.1,32.2,,36.1
2025-06-13 15:10:12,51.96301348509842,7.639666128729379,64,100,29.1,25.9,26.9,,44.1
2025-06-13 15:10:17,51.96351780012198,7.6402093455080715,67,65.6,38.8,32.7,27.8,,48.0
2025-06-13 15:10:22,51.964199761786084,7.6409527971820035,91,169,103,53.7,104,,135
2025-06-13 15:10:27,51.96494508376241,7.641753399170944,99,101,44.6,48.9,55.1,,95.6
2025-06-13 15:10:32,51.96572294942394,7.642571270370251,103,200,71.9,132,25.5,,41.6
2025-06-13 15:10:37,51.96648031535831,7.6433992295060715,101,95.2,39.3,38.4,25.6,,38.4
2025-06-13 15:10:42,51.967298291406934,7.6441912516895085,105,201,124,64.1,111,,47.4
2025-06-13 15:10:47,51.968043900305254,7.644835771510472,93,66.9,37.4,26.7,31.5,,124
2025-06-13 15:10:52,51.968851309825354,7.6451650715868045,92,177,109,146,26.4,,33.8
2025-06-13 15:10:57,51.969734147675894,7.645396146495781,99,43.4,41.4,126,115,,54.1
2025-06-13 15:11:02,51.97060819441899,7.6453298819485624,97,41.5,33.0,30.7,130,,54.6
2025-06-13 15:11:07,51.97152199606234,7.645104365085844,102,87.8,122,122,27.7,,47.1
2025-06-13 15:11:12,51.972400616127075,7.6445778567601925,104,42.8,41.1,31.1,29.6,,40.2
2025-06-13 15:11:16,51.97326465098216,7.643837184754224,108,79.2,29.8,28.1,29.8,,75.7
2025-06-13 15:11:22,51.9740936724353,7.643076469373074,105,88.5,31.2,29.3,131,,37.0
2025-06-13 15:11:27,51.97488570417801,7.642368012977048,100,76.1,138,122,30.9,,36.4
2025-06-13 15:11:32,51.97554286329585,7.641807109034955,82,36.4,41.4,36.8,26.7,,45.7
2025-06-13 15:11:37,51.9762060027861,7.641371600907217,79,86.8,32.5,33.3,30.7,,57.8
2025-06-13 15:11:42,51.976772098695456,7.64103534690297,67,34.9,133,29.0,32.1,,42.6
2025-06-13 15:11:47,51.97729449065109,7.640797398837854,60,77.4,32.1,33.3,30.2,,39.1
2025-06-13 15:11:52,51.97780246946208,7.6405791506429,58,80.2,128,127,30.5,,37.5
2025-06-13 15:11:57,51.978319345862936,7.640427886177316,58,74.9,39.8,29.1,29.4,,39.3
2025-06-13 15:12:02,51.97887940724214,7.64022342859462,63,77.4,31.1,30.4,29.5,,82.2
2025-06-13 15:12:07,51.97939397754888,7.640110812524004,57,75.1,125,125,28.9,,37.3
2025-06-13 15:12:12,51.97991378937161,7.640013370477139,58,37.0,32.6,27.3,124,,40.2
2025-06-13 15:12:17,51.980404195059975,7.639907834402219,55,74.8,38.3,133,30.5,,37.2
2025-06-13 15:12:22,51.980908338716986,7.6398084641801605,56,53.4,31.2,27.7,126,,36.7
2025-06-13 15:12:27,51.98137343747002,7.6396983238564005,52,76.3,124,125,28.2,,115
2025-06-13 15:12:32,51.981837915725436,7.639553315682273,52,69.4,125,105,28.8,,36.8
2025-06-13 15:12:36,51.98232093892337,7.639416950435255,54,43.5,31.5,27.4,28.4,,36.8
2025-06-13 15:12:44,51.982982911031456,7.639251435476468,74,70.5,32.0,29.9,36.2,,36.2
2025-06-13 15:12:49,51.98343238540641,7.639178968392335,50,77.5,38.7,28.6,30.0,,40.6
2025-06-13 15:12:54,51.983854728098486,7.639040252761674,47,39.1,34.4,29.9,30.3,,38.3
2025-06-13 15:12:59,51.98421309191306,7.6389213075342814,40,81.0,122,31.2,30.3,,37.5
2025-06-13 15:13:04,51.9845432071641,7.6388561405529645,36,75.9,31.7,27.0,29.8,,36.6
2025-06-13 15:13:09,51.98482018568201,7.638812092610635,30,75.1,32.6,29.7,36.9,,38.2
2025-06-13 15:13:14,51.98505666038581,7.63877846389888,26,79.0,31.4,28.9,27.8,,156
2025-06-13 15:13:19,51.985219756226634,7.638755026475062,18,73.4,31.3,29.0,38.7,,37.6
2025-06-13 15:13:24,51.985353386305285,7.638733900031513,14,91.2,30.0,29.6,26.9,,36.6
2025-06-13 15:15:26,51.98541933353607,7.638862301638628,11,234,35.6,27.4,33.6,,55.9
2025-06-13 15:16:10,51.98528328952174,7.639107182872622,22,269,30.0,27.7,30.6,,36.7
2025-06-13 15:16:15,51.98531711936026,7.63934577598402,16,72.1,39.0,37.5,36.1,,37.5
2025-06-13 15:16:42,51.98541469408653,7.639400787734258,11,80.3,119,27.3,28.7,,52.4
2025-06-13 15:16:53,51.98548470992082,7.639520382606326,11,71.6,40.6,27.9,37.5,,37.0
2025-06-13 15:17:20,51.98557531826713,7.639532587739283,10,87.6,32.2,29.9,29.2,,36.8
2025-06-13 15:17:38,51.985419972182925,7.6395023026699915,17,246,33.8,34.1,29.5,,44.6
2025-06-13 15:18:51,51.98627084168043,7.638945310953077,102,31.1,29.5,28.8,28.5,,68.2
2025-06-13 15:19:12,51.98622929864943,7.638715152057151,16,274,125,,,,61.0
2025-06-13 15:19:20,51.98613970217604,7.638782173447332,10,83.9,116,28.8,28.5,,81.6
2025-06-13 15:19:40,51.98610022783983,7.63858646308374,14,223,40.5,28.8,226,,33.7
2025-06-13 15:19:48,51.985990250550415,7.638520764063215,13,198,130,168,27.7,,40.8
2025-06-13 15:20:35,51.98608173464844,7.638519838129642,10,203,34.5,30.1,29.3,,61.3
2025-06-13 15:23:14,51.985937341420225,7.6384500236158015,16,255,121,28.8,29.2,,36.2
2025-06-13 15:24:40,51.98586260199447,7.638339935024356,11,228,116,35.3,30.1,,38.2
2025-06-13 15:24:51,51.9857778846027,7.638277468995817,10,87.3,30.8,30.4,125,,37.3
2025-06-13 15:25:09,51.98569383164313,7.63821094188687,10,224,29.9,138,29.1,,121
2025-06-13 15:26:07,51.98580714111878,7.6382434247344895,12,250,31.5,25.2,26.8,,38.3
2025-06-13 15:26:34,51.985922094347764,7.6381930357659185,13,79.3,116,28.7,28.6,,36.7
2025-06-13 15:26:38,51.986235258501964,7.638139416023581,35,74.3,32.5,124,27.4,,37.6
2025-06-13 15:26:47,51.986475235425765,7.638081501548813,26,79.9,121,114,28.0,,38.5
2025-06-13 15:26:52,51.986740552240924,7.637929234644362,31,74.4,31.9,26.8,29.1,,38.3
2025-06-13 15:26:56,51.98708676113835,7.6377700826865516,40,81.4,122,27.2,28.1,,37.8
2025-06-13 15:27:05,51.98783949324457,7.63757749126627,84,73.7,32.3,30.9,120,,36.7
2025-06-13 15:27:10,51.98882237081569,7.637339544366434,110,98.6,32.7,29.6,27.9,,38.6
2025-06-13 15:27:15,51.98934186694022,7.637096992647955,60,48.2,31.9,28.1,122,,38.1
2025-06-13 15:27:20,51.98991443805227,7.6367749273187835,67,81.4,33.1,125,29.6,,37.9
2025-06-13 15:27:24,51.99054378211496,7.636361035421173,75,41.4,31.2,27.5,28.4,,38.3
2025-06-13 15:27:29,51.9913004436807,7.635997198851098,87,34.2,31.9,28.8,29.3,,36.5
2025-06-13 15:27:34,51.99199652613652,7.635373651509133,88,87.7,115,125,49.6,,36.0
2025-06-13 15:27:39,51.99269529534069,7.634544449716487,96,75.9,31.6,29.4,28.4,,38.2
2025-06-13 15:27:44,51.993385409700096,7.633576779871477,101,76.0,128,117,37.1,,37.0
2025-06-13 15:27:49,51.99401951890795,7.632433976217232,105,78.3,32.2,29.3,116,,36.8
2025-06-13 15:27:54,51.994649920665694,7.631298071503816,104,76.4,129,25.2,43.9,,67.2
2025-06-13 15:27:59,51.99530265073035,7.630289089025033,100,45.4,27.4,26.8,114,,33.7
2025-06-13 15:28:04,51.99593924803079,7.629282870986756,98,199,53.8,33.9,124,,35.5
2025-06-13 15:28:09,51.996579703094945,7.628167716433753,104,30.3,33.5,124,121,,38.3
2025-06-13 15:28:14,51.9971308893358,7.627131140133285,93,82.5,135,38.1,126,,45.5
2025-06-13 15:28:19,51.99779637941928,7.626070624772573,103,87.1,45.1,126,126,,88.4
2025-06-13 15:28:24,51.99875450618922,7.624860059226491,134,96.8,270,131,28.2,,89.9
2025-06-13 15:28:29,51.999468513844405,7.623680364435986,113,42.3,125,136,28.0,,40.2
2025-06-13 15:28:34,52.00023290377546,7.622426766706738,120,49.7,127,120,26.8,,39.2
2025-06-13 15:28:39,52.0009724714195,7.621153707720728,119,200,147,134,28.1,,37.2
2025-06-13 15:28:44,52.00171622082707,7.619903539589224,119,83.1,124,24.4,119,,42.5
2025-06-13 15:28:49,52.00246816564175,7.618604958275928,122,80.4,29.3,24.3,26.0,,33.7
2025-06-13 15:28:54,52.003212072003514,7.617300210912219,121,82.3,29.2,118,25.5,,33.3
2025-06-13 15:28:59,52.003984342721786,7.61597574302628,124,85.0,30.0,24.4,123,,34.2
2025-06-13 15:29:04,52.004779884514214,7.614609286583086,128,99.8,53.3,34.5,122,,47.2
2025-06-13 15:29:09,52.005593093963604,7.613196340934781,132,79.8,42.6,27.7,36.0,,42.4
2025-06-13 15:29:14,52.006426205901896,7.61173690817995,136,79.3,37.6,27.2,24.0,,40.5
2025-06-13 15:29:18,52.00721174015103,7.610204300498686,136,96.0,123,24.4,28.9,,49.1
2025-06-13 15:29:24,52.00789475048632,7.608503911544307,138,101,31.1,32.4,24.5,,38.4
2025-06-13 15:29:28,52.008487443973216,7.606691352686602,140,47.5,27.7,32.0,25.2,,36.1
