timestamp,latitude,longitude,distance_m,ping_8.8.8.8,ping_1.1.1.1,ping_9.9.9.9,ping_google.com,ping_uni-osnabrueck.de,ping_utwente.nl
2025-06-13 14:08:50,52.274041949509176,8.060077992915332,35,97.3,26.0,22.9,31.7,,31.4
2025-06-13 14:08:57,52.27396883555234,8.059983633673118,10,214,24.1,27.0,27.5,,34.9
2025-06-13 14:09:17,52.27386738087179,8.060069779958498,12,251,34.6,22.6,24.4,,55.8
2025-06-13 14:09:24,52.27380967119768,8.060231535190258,12,153,23.7,22.4,23.7,,31.6
2025-06-13 14:10:25,52.273751172078484,8.060345823634107,10,255,24.8,57.4,26.5,,43.6
2025-06-13 14:10:51,52.27381467869135,8.060225696075722,10,219,24.2,22.8,23.8,,68.4
2025-06-13 14:11:58,52.27375817756753,8.060094004757577,10,238,26.3,23.8,22.6,,31.2
2025-06-13 14:12:18,52.273671728458645,8.060039891570273,10,73.2,31.6,23.0,24.1,,34.6
2025-06-13 14:12:43,52.27360489123722,8.059935731793276,10,211,24.7,24.0,25.3,,35.4
2025-06-13 14:12:53,52.27351596568197,8.059854841835408,11,75.3,26.1,21.9,23.1,,71.5
2025-06-13 14:13:12,52.27342069564417,8.059840977743008,10,218,26.8,23.3,33.5,,32.3
2025-06-13 14:13:40,52.27311475064304,8.058544353907772,94,67.5,25.9,27.1,26.7,,33.8
2025-06-13 14:13:44,52.27397476754579,8.05809477291667,100,37.5,27.3,24.9,23.6,,35.5
2025-06-13 14:13:48,52.274151765690895,8.058148667823385,20,25.5,27.9,22.0,23.0,,32.7
2025-06-13 14:13:52,52.27426548203772,8.058249912613814,14,31.5,25.9,24.2,24.6,,32.2
2025-06-13 14:14:23,52.274184869319676,8.058155164063859,11,210,24.5,22.7,24.0,,35.9
2025-06-13 14:14:36,52.2742466241773,8.058325306868456,13,234,25.3,23.5,24.2,,33.1
2025-06-13 14:14:47,52.27431786988164,8.058224884347233,10,79.3,26.4,24.5,24.8,,35.0
2025-06-13 14:14:57,52.27432636707379,8.058044417487896,12,70.2,28.0,24.0,22.6,,32.9
2025-06-13 14:15:10,52.27430596302684,8.058197343174916,10,66.5,39.7,24.9,23.2,,38.4
