timestamp,latitude,longitude,distance_m,ping_8.8.8.8,ping_1.1.1.1,ping_9.9.9.9,ping_google.com,ping_uni-osnabrueck.de,ping_utwente.nl
2025-06-10 15:06:47,51.957071094436195,7.63566133205936,27,220,25.9,23.0,38.5,,33.4
2025-06-10 15:06:52,51.956985913909385,7.635517700017657,13,38.3,22.8,18.4,19.7,,29.8
2025-06-10 15:09:17,51.95713674697236,7.635532330491725,16,71.6,37.8,20.2,37.5,,58.6
2025-06-10 15:09:25,51.95744663561297,7.635608092874259,34,76.5,21.6,21.0,21.0,,32.6
2025-06-10 15:09:32,51.95777264858704,7.63569160182121,36,74.4,23.4,18.6,22.8,,31.2
2025-06-10 15:09:39,51.958027742798535,7.635807902845918,29,82.3,33.8,18.2,22.1,,31.6
2025-06-10 15:09:46,51.95839997271424,7.635988567239553,43,70.0,21.5,20.0,22.8,,34.2
2025-06-10 15:09:50,51.95861817387491,7.6361304908122225,26,42.4,29.2,29.9,22.5,,32.9
2025-06-10 15:09:54,51.95887160325845,7.636292706786088,30,33.0,26.9,22.4,22.5,,33.3
2025-06-10 15:09:58,51.959163271908075,7.636476904878304,34,37.8,23.9,24.3,33.0,,31.0
2025-06-10 15:10:02,51.959472460602974,7.63669589576717,37,32.5,22.4,30.4,30.4,,32.8
2025-06-10 15:10:09,51.960095909580346,7.6371377730105285,75,43.2,27.4,24.9,22.2,,44.8
2025-06-10 15:10:16,51.9608260550218,7.637637291026494,88,78.5,23.3,23.5,25.4,,33.7
2025-06-10 15:10:21,51.961393248649365,7.638098728007208,70,70.6,22.1,25.3,26.7,,42.7
2025-06-10 15:10:25,51.96184929902772,7.638559208929888,59,31.8,20.3,31.1,25.6,,35.7
2025-06-10 15:10:29,51.962313008605534,7.639057677418894,61,50.4,25.1,19.9,25.4,,33.8
2025-06-10 15:10:33,51.96278274207513,7.639564512573607,62,62.2,49.1,36.8,61.8,,56.5
2025-06-10 15:10:38,51.96337667031914,7.640204118077682,79,77.9,27.1,25.1,27.6,,40.8
2025-06-10 15:10:42,51.96385588795527,7.640726871793094,64,65.9,28.8,71.4,63.8,,
2025-06-10 15:10:48,51.964626003748855,7.641568536037818,103,166,69.9,34.9,48.2,,66.5
2025-06-10 15:10:53,51.965337470704455,7.642349891821866,95,32.1,31.7,18.1,21.1,,30.7
2025-06-10 15:10:57,51.96594856840463,7.642996331045419,81,56.9,26.8,20.2,19.7,,31.7
2025-06-10 15:11:01,51.966597776204665,7.6436632994417435,85,53.8,21.8,19.7,24.9,,31.8
2025-06-10 15:11:05,51.967305376998254,7.64423185574402,87,64.1,38.8,50.1,55.5,,92.0
2025-06-10 15:11:10,51.9682373988971,7.644689901854885,108,202,29.5,37.7,21.6,,33.3
2025-06-10 15:11:15,51.969175556610175,7.644861669627168,104,34.3,31.8,21.9,32.0,,38.4
2025-06-10 15:11:19,51.96985886996372,7.644816985519739,76,32.5,26.8,23.1,24.6,,37.6
2025-06-10 15:11:23,51.97046251383219,7.644662301139291,67,57.3,28.9,27.8,22.3,,31.2
2025-06-10 15:11:27,51.971008216657474,7.644408709221522,63,30.9,27.9,34.8,25.5,,51.5
2025-06-10 15:11:31,51.97150330923107,7.6440834102084345,59,40.4,27.2,27.2,25.7,,44.3
2025-06-10 15:11:35,51.97193541672989,7.643757104989459,52,37.8,26.0,25.2,23.1,,36.7
2025-06-10 15:11:42,51.97256997325674,7.64319914509197,80,77.2,26.8,22.8,24.4,,34.2
2025-06-10 15:11:46,51.97289737713948,7.642917873843385,41,46.1,24.4,21.1,25.5,,34.7
2025-06-10 15:11:50,51.97320394840536,7.6426474185192514,38,44.8,25.9,32.0,24.3,,35.6
2025-06-10 15:11:55,51.97353766882892,7.642354952680426,42,35.0,29.2,22.9,25.9,,34.6
2025-06-10 15:11:59,51.97376601788056,7.642152882554748,28,34.0,27.9,24.7,25.6,,37.1
2025-06-10 15:12:06,51.9741008499726,7.641862530152912,42,49.5,28.8,23.1,24.7,,34.9
2025-06-10 15:12:13,51.97442813451901,7.641579153596104,41,73.5,24.8,23.7,24.0,,35.1
2025-06-10 15:12:20,51.974730153654974,7.641320210492523,37,68.4,25.6,24.3,23.7,,36.6
2025-06-10 15:12:27,51.97498247947063,7.641100878129902,31,75.4,25.8,23.7,28.2,,35.4
2025-06-10 15:12:31,51.97510860653764,7.640996325162749,15,39.8,26.1,23.1,27.7,,34.5
2025-06-10 15:12:35,51.97521836530753,7.640921845853867,13,30.1,27.8,22.1,26.0,,34.6
2025-06-10 15:12:39,51.97532473251689,7.640862958958463,12,85.1,26.9,24.3,25.3,,40.2
2025-06-10 15:12:43,51.975428726000835,7.640805488295038,12,33.6,27.7,23.0,24.7,,36.1
2025-06-10 15:12:50,51.975568556454085,7.640742180941673,16,68.9,25.3,24.8,25.5,,34.9
2025-06-10 15:16:48,51.97569622012877,7.640625045300543,16,82.9,35.1,22.8,35.8,,36.4
2025-06-10 15:16:56,51.97604097817094,7.640425145532931,40,80.9,26.1,22.9,24.7,,34.9
2025-06-10 15:17:00,51.97627400268436,7.6402992638765825,27,37.1,27.3,23.1,24.7,,34.9
2025-06-10 15:17:04,51.976556488578595,7.640152788536684,32,31.9,26.1,23.9,24.7,,35.8
2025-06-10 15:17:08,51.97689143519849,7.640015887443299,38,41.4,26.4,23.1,26.5,,42.7
2025-06-10 15:17:15,51.97756087284,7.639772863962057,76,92.9,27.5,23.7,25.3,,36.3
2025-06-10 15:17:22,51.97831812446825,7.639589608181896,85,85.3,25.9,24.1,27.5,,74.0
