Messpunkt,Typ,SIM Anbieter,SIM Mobile Country Code,SIM Mobile Network Code,Netzwerk Anbieter,Netzwerk Mobile Country Code,Netzwerk Mobile Network Code,Cell-ID,Physical-Cell-ID,Cell-LAC/TAC,Signalstärke (RSSI) [dBm],Signalstärke (RSRP) [dBm],Signalqualität (RSRQ) [dBm],Frequenzkanalnummer,Breitengrad,Längengrad,Genauigkeit [m],Datum,Uhrzeit,Version,Betriebssystem,Smartphone Typ,Test-ID
35,5G,freenet,262,01,Telekom.de,262,01,41486849,223,12003,-109,-109,-13,6400,52.2996577,7.6306589,8,10.06.25,08:47:42,2.7.0,Android 15,Google Pixel 7a,1749537977795
36,5G,freenet,262,01,Telekom.de,262,01,35205377,120,12003,-111,-111,-12,6400,52.2997708,7.6317218,8,10.06.25,08:47:44,2.7.0,Android 15,Google Pixel 7a,1749537977795
37,5G,freenet,262,01,Telekom.de,262,01,35205377,120,12003,-115,-115,-12,6400,52.2998796,7.6327864,8,10.06.25,08:47:46,2.7.0,Android 15,Google Pixel 7a,1749537977795
38,5G,freenet,262,01,Telekom.de,262,01,41486849,223,12003,-115,-115,-14,6400,52.2999873,7.633869,8,10.06.25,08:47:48,2.7.0,Android 15,Google Pixel 7a,1749537977795
39,5G,freenet,262,01,Telekom.de,262,01,41486849,223,12003,-115,-115,-14,6400,52.3000831,7.6349284,8,10.06.25,08:47:50,2.7.0,Android 15,Google Pixel 7a,1749537977795
40,5G,freenet,262,01,Telekom.de,262,01,41486849,223,12003,-116,-116,-16,6400,52.3001844,7.6359978,8,10.06.25,08:47:52,2.7.0,Android 15,Google Pixel 7a,1749537977795
41,5G,freenet,262,01,Telekom.de,262,01,41486849,223,12003,-115,-115,-16,6400,52.300292,7.6370453,8,10.06.25,08:47:54,2.7.0,Android 15,Google Pixel 7a,1749537977795
42,5G,freenet,262,01,Telekom.de,262,01,41486849,223,12003,-116,-116,-15,6400,52.3003936,7.6380504,8,10.06.25,08:47:56,2.7.0,Android 15,Google Pixel 7a,1749537977795
43,5G,freenet,262,01,Telekom.de,262,01,27789826,392,12003,-117,-117,-17,6400,52.3004942,7.6390709,8,10.06.25,08:47:58,2.7.0,Android 15,Google Pixel 7a,1749537977795
44,5G,freenet,262,01,Telekom.de,262,01,27789826,392,12003,-117,-117,-17,6400,52.3006019,7.640082,8,10.06.25,08:48:00,2.7.0,Android 15,Google Pixel 7a,1749537977795
45,5G,freenet,262,01,Telekom.de,262,01,36455681,201,12003,-111,-111,-13,6400,52.3007041,7.6410575,8,10.06.25,08:48:02,2.7.0,Android 15,Google Pixel 7a,1749537977795
46,5G,freenet,262,01,Telekom.de,262,01,35205377,120,12003,-111,-111,-12,6400,52.3007856,7.6420134,8,10.06.25,08:48:04,2.7.0,Android 15,Google Pixel 7a,1749537977795
47,5G,freenet,262,01,Telekom.de,262,01,35205377,120,12003,-111,-111,-12,6400,52.300842,7.642918,8,10.06.25,08:48:06,2.7.0,Android 15,Google Pixel 7a,1749537977795
48,5G,freenet,262,01,Telekom.de,262,01,35205377,120,12003,-109,-109,-15,6400,52.3008832,7.6437871,8,10.06.25,08:48:08,2.7.0,Android 15,Google Pixel 7a,1749537977795
49,5G,freenet,262,01,Telekom.de,262,01,27789824,390,12003,-106,-106,-12,6400,52.3009067,7.6446724,8,10.06.25,08:48:10,2.7.0,Android 15,Google Pixel 7a,1749537977795
50,5G,freenet,262,01,Telekom.de,262,01,27789824,390,12003,-106,-106,-12,6400,52.3009163,7.6455546,8,10.06.25,08:48:12,2.7.0,Android 15,Google Pixel 7a,1749537977795
51,4G,freenet,262,01,Telekom.de,262,01,27789824,390,12003,-111,-111,-16,6400,52.3009159,7.6464109,9,10.06.25,08:48:14,2.7.0,Android 15,Google Pixel 7a,1749537977795
52,4G,freenet,262,01,Telekom.de,262,01,35205377,120,12003,-115,-115,-17,6400,52.3008967,7.6472571,9,10.06.25,08:48:16,2.7.0,Android 15,Google Pixel 7a,1749537977795
53,5G,freenet,262,01,Telekom.de,262,01,40238856,340,12003,-112,-112,-15,6400,52.3008655,7.6480318,9,10.06.25,08:48:18,2.7.0,Android 15,Google Pixel 7a,1749537977795
54,5G,freenet,262,01,Telekom.de,262,01,27789824,390,12003,-99,-99,-10,6400,52.3007875,7.6490642,9,10.06.25,08:48:21,2.7.0,Android 15,Google Pixel 7a,1749537977795
55,5G,freenet,262,01,Telekom.de,262,01,27789824,390,12003,-97,-97,-10,6400,52.3006893,7.65001,9,10.06.25,08:48:24,2.7.0,Android 15,Google Pixel 7a,1749537977795
56,5G,freenet,262,01,Telekom.de,262,01,27789824,390,12003,-103,-103,-12,6400,52.300584,7.6508664,9,10.06.25,08:48:27,2.7.0,Android 15,Google Pixel 7a,1749537977795
57,4G,freenet,262,01,Telekom.de,262,01,27789824,390,12003,-103,-103,-11,6400,52.3004749,7.6516751,8,10.06.25,08:48:30,2.7.0,Android 15,Google Pixel 7a,1749537977795
58,4G,freenet,262,01,Telekom.de,262,01,27789824,390,12003,-89,-89,-9,6400,52.3003676,7.6523961,8,10.06.25,08:48:33,2.7.0,Android 15,Google Pixel 7a,1749537977795
59,4G,freenet,262,01,Telekom.de,262,01,27789824,390,12003,-94,-94,-9,6400,52.3002466,7.6531838,8,10.06.25,08:48:37,2.7.0,Android 15,Google Pixel 7a,1749537977795
60,4G,freenet,262,01,Telekom.de,262,01,27789824,390,12003,-89,-89,-9,6400,52.3001245,7.6539971,8,10.06.25,08:48:42,2.7.0,Android 15,Google Pixel 7a,1749537977795
61,4G,freenet,262,01,Telekom.de,262,01,27789824,390,12003,-89,-89,-9,6400,52.3000748,7.6544203,8,10.06.25,08:48:45,2.7.0,Android 15,Google Pixel 7a,1749537977795
62,4G,freenet,262,01,Telekom.de,262,01,27789824,390,12003,-86,-86,-8,6400,52.3000082,7.6548825,9,10.06.25,08:48:49,2.7.0,Android 15,Google Pixel 7a,1749537977795
63,4G,freenet,262,01,Telekom.de,262,01,27789824,390,12003,-83,-83,-9,6400,52.299934,7.6552539,8,10.06.25,08:48:53,2.7.0,Android 15,Google Pixel 7a,1749537977795
64,4G,freenet,262,01,Telekom.de,262,01,27789824,390,12003,-78,-78,-9,6400,52.2998697,7.6556465,8,10.06.25,08:48:58,2.7.0,Android 15,Google Pixel 7a,1749537977795
65,4G,freenet,262,01,Telekom.de,262,01,27789824,390,12003,-78,-78,-9,6400,52.2998432,7.6558055,9,10.06.25,08:49:01,2.7.0,Android 15,Google Pixel 7a,1749537977795
66,5G,freenet,262,01,Telekom.de,262,01,27789827,234,12003,-96,-96,-7,1300,52.2997952,7.6559332,5,10.06.25,08:49:40,2.7.0,Android 15,Google Pixel 7a,1749537977795
67,5G,freenet,262,01,Telekom.de,262,01,27789827,234,12003,-101,-101,-7,1300,52.2996914,7.6562899,6,10.06.25,08:49:46,2.7.0,Android 15,Google Pixel 7a,1749537977795
68,5G,freenet,262,01,Telekom.de,262,01,27789827,234,12003,-100,-100,-8,1300,52.2995821,7.6567403,7,10.06.25,08:49:50,2.7.0,Android 15,Google Pixel 7a,1749537977795
69,5G,freenet,262,01,Telekom.de,262,01,27789827,234,12003,-109,-109,-10,1300,52.2993986,7.6575549,7,10.06.25,08:49:55,2.7.0,Android 15,Google Pixel 7a,1749537977795
70,5G,freenet,262,01,Telekom.de,262,01,27789827,234,12003,-110,-110,-11,1300,52.2991935,7.6583748,7,10.06.25,08:49:59,2.7.0,Android 15,Google Pixel 7a,1749537977795
71,5G,freenet,262,01,Telekom.de,262,01,27789827,234,12003,-109,-109,-10,1300,52.299015,7.6590961,7,10.06.25,08:50:02,2.7.0,Android 15,Google Pixel 7a,1749537977795
72,5G,freenet,262,01,Telekom.de,262,01,27789828,236,12003,-94,-94,-9,1300,52.2988066,7.6599311,7,10.06.25,08:50:05,2.7.0,Android 15,Google Pixel 7a,1749537977795
73,5G,freenet,262,01,Telekom.de,262,01,27789828,236,12003,-98,-98,-11,1300,52.2985891,7.6608083,7,10.06.25,08:50:08,2.7.0,Android 15,Google Pixel 7a,1749537977795
74,5G,freenet,262,01,Telekom.de,262,01,27789828,236,12003,-102,-102,-9,1300,52.2983521,7.6617507,6,10.06.25,08:50:11,2.7.0,Android 15,Google Pixel 7a,1749537977795
75,5G,freenet,262,01,Telekom.de,262,01,27789828,236,12003,-100,-100,-9,1300,52.2980934,7.662762,6,10.06.25,08:50:14,2.7.0,Android 15,Google Pixel 7a,1749537977795
76,5G,freenet,262,01,Telekom.de,262,01,27789828,236,12003,-105,-105,-10,1300,52.2979125,7.6634739,7,10.06.25,08:50:16,2.7.0,Android 15,Google Pixel 7a,1749537977795
77,5G,freenet,262,01,Telekom.de,262,01,27789828,236,12003,-117,-117,-12,1300,52.2977276,7.6642273,7,10.06.25,08:50:18,2.7.0,Android 15,Google Pixel 7a,1749537977795
78,5G,freenet,262,01,Telekom.de,262,01,27789828,236,12003,-117,-117,-12,1300,52.2975339,7.6649793,8,10.06.25,08:50:20,2.7.0,Android 15,Google Pixel 7a,1749537977795
79,5G,freenet,262,01,Telekom.de,262,01,27789828,236,12003,-117,-117,-12,1300,52.2973308,7.6657409,8,10.06.25,08:50:22,2.7.0,Android 15,Google Pixel 7a,1749537977795
80,5G,freenet,262,01,Telekom.de,262,01,27789828,236,12003,-117,-117,-12,1300,52.2971285,7.6665469,9,10.06.25,08:50:24,2.7.0,Android 15,Google Pixel 7a,1749537977795
81,5G,freenet,262,01,Telekom.de,262,01,27789828,236,12003,-117,-117,-11,1300,52.296918,7.6673697,9,10.06.25,08:50:26,2.7.0,Android 15,Google Pixel 7a,1749537977795
82,5G,freenet,262,01,Telekom.de,262,01,27789828,236,12003,-108,-108,-9,1300,52.2967121,7.6681904,9,10.06.25,08:50:28,2.7.0,Android 15,Google Pixel 7a,1749537977795
83,5G,freenet,262,01,Telekom.de,262,01,49750030,215,12003,-118,-118,-13,1300,52.2965095,7.669023,9,10.06.25,08:50:30,2.7.0,Android 15,Google Pixel 7a,1749537977795
84,5G,freenet,262,01,Telekom.de,262,01,49750030,215,12003,-118,-118,-13,1300,52.2962979,7.6698662,9,10.06.25,08:50:32,2.7.0,Android 15,Google Pixel 7a,1749537977795
85,5G,freenet,262,01,Telekom.de,262,01,49750030,215,12003,-115,-115,-16,1300,52.2959614,7.6712055,9,10.06.25,08:50:35,2.7.0,Android 15,Google Pixel 7a,1749537977795
86,5G,freenet,262,01,Telekom.de,262,01,49750030,215,12003,-115,-115,-16,1300,52.295743,7.6721262,9,10.06.25,08:50:37,2.7.0,Android 15,Google Pixel 7a,1749537977795
87,5G,freenet,262,01,Telekom.de,262,01,27788288,140,12003,-129,-129,-,1300,52.2955233,7.6730299,10,10.06.25,08:50:39,2.7.0,Android 15,Google Pixel 7a,1749537977795
88,5G,freenet,262,01,Telekom.de,262,01,49750018,98,12003,-103,-103,-13,6400,52.2952997,7.6739494,11,10.06.25,08:50:41,2.7.0,Android 15,Google Pixel 7a,1749537977795
89,5G,freenet,262,01,Telekom.de,262,01,49750018,98,12003,-105,-105,-11,6400,52.2950772,7.6748824,12,10.06.25,08:50:43,2.7.0,Android 15,Google Pixel 7a,1749537977795
90,5G,freenet,262,01,Telekom.de,262,01,49750018,98,12003,-97,-97,-9,6400,52.2948454,7.6758286,13,10.06.25,08:50:45,2.7.0,Android 15,Google Pixel 7a,1749537977795
91,5G,freenet,262,01,Telekom.de,262,01,49750018,98,12003,-100,-100,-11,6400,52.2946129,7.6767875,14,10.06.25,08:50:47,2.7.0,Android 15,Google Pixel 7a,1749537977795
92,5G,freenet,262,01,Telekom.de,262,01,49750018,98,12003,-99,-99,-10,6400,52.2943768,7.6777464,15,10.06.25,08:50:49,2.7.0,Android 15,Google Pixel 7a,1749537977795
93,5G,freenet,262,01,Telekom.de,262,01,49750018,98,12003,-107,-107,-9,6400,52.2941376,7.6787007,16,10.06.25,08:50:51,2.7.0,Android 15,Google Pixel 7a,1749537977795
94,5G,freenet,262,01,Telekom.de,262,01,49750018,98,12003,-107,-107,-9,6400,52.2939025,7.679656,17,10.06.25,08:50:53,2.7.0,Android 15,Google Pixel 7a,1749537977795
95,5G,freenet,262,01,Telekom.de,262,01,49750018,98,12003,-106,-106,-12,6400,52.2936701,7.6806172,20,10.06.25,08:50:55,2.7.0,Android 15,Google Pixel 7a,1749537977795
96,5G,freenet,262,01,Telekom.de,262,01,49750018,98,12003,-108,-108,-11,6400,52.2934393,7.6815812,23,10.06.25,08:50:57,2.7.0,Android 15,Google Pixel 7a,1749537977795
97,5G,freenet,262,01,Telekom.de,262,01,49750018,98,12003,-103,-103,-10,6400,52.2928673,7.6839362,34,10.06.25,08:51:02,2.7.0,Android 15,Google Pixel 7a,1749537977795
98,5G,freenet,262,01,Telekom.de,262,01,49750018,98,12003,-101,-101,-10,6400,52.2926711,7.6847573,26,10.06.25,08:51:04,2.7.0,Android 15,Google Pixel 7a,1749537977795
99,5G,freenet,262,01,Telekom.de,262,01,49750018,98,12003,-98,-98,-10,6400,52.2924472,7.6856432,27,10.06.25,08:51:06,2.7.0,Android 15,Google Pixel 7a,1749537977795
100,5G,freenet,262,01,Telekom.de,262,01,49750018,98,12003,-94,-94,-11,6400,52.2922102,7.686525,24,10.06.25,08:51:08,2.7.0,Android 15,Google Pixel 7a,1749537977795
101,5G,freenet,262,01,Telekom.de,262,01,49750018,98,12003,-94,-94,-11,6400,52.2919745,7.6873872,19,10.06.25,08:51:10,2.7.0,Android 15,Google Pixel 7a,1749537977795
102,5G,freenet,262,01,Telekom.de,262,01,49750018,98,12003,-94,-94,-11,6400,52.2917483,7.688253,15,10.06.25,08:51:12,2.7.0,Android 15,Google Pixel 7a,1749537977795
103,5G,freenet,262,01,Telekom.de,262,01,40238858,201,12003,-98,-98,-7,1300,52.2915274,7.6891088,12,10.06.25,08:51:14,2.7.0,Android 15,Google Pixel 7a,1749537977795
104,5G,freenet,262,01,Telekom.de,262,01,40238858,201,12003,-95,-95,-8,1300,52.291322,7.6899623,10,10.06.25,08:51:16,2.7.0,Android 15,Google Pixel 7a,1749537977795
105,5G,freenet,262,01,Telekom.de,262,01,40238858,201,12003,-100,-100,-13,1300,52.2911183,7.6908317,10,10.06.25,08:51:18,2.7.0,Android 15,Google Pixel 7a,1749537977795
106,5G,freenet,262,01,Telekom.de,262,01,40238858,201,12003,-99,-99,-10,1300,52.2909007,7.6916897,10,10.06.25,08:51:20,2.7.0,Android 15,Google Pixel 7a,1749537977795
107,5G,freenet,262,01,Telekom.de,262,01,49750030,215,12003,-96,-96,-9,1300,52.290659,7.6925533,10,10.06.25,08:51:22,2.7.0,Android 15,Google Pixel 7a,1749537977795
108,5G,freenet,262,01,Telekom.de,262,01,49750030,215,12003,-96,-96,-11,1300,52.2903989,7.6933784,10,10.06.25,08:51:24,2.7.0,Android 15,Google Pixel 7a,1749537977795
109,5G,freenet,262,01,Telekom.de,262,01,49750030,215,12003,-97,-97,-10,1300,52.2901117,7.6942236,10,10.06.25,08:51:26,2.7.0,Android 15,Google Pixel 7a,1749537977795
110,5G,freenet,262,01,Telekom.de,262,01,49750030,215,12003,-99,-99,-11,1300,52.2897912,7.6950538,10,10.06.25,08:51:28,2.7.0,Android 15,Google Pixel 7a,1749537977795
111,5G,freenet,262,01,Telekom.de,262,01,49750030,215,12003,-92,-92,-10,1300,52.2894757,7.6958276,9,10.06.25,08:51:30,2.7.0,Android 15,Google Pixel 7a,1749537977795
112,5G,freenet,262,01,Telekom.de,262,01,49750030,215,12003,-89,-89,-8,1300,52.2891562,7.6965945,9,10.06.25,08:51:32,2.7.0,Android 15,Google Pixel 7a,1749537977795
113,5G,freenet,262,01,Telekom.de,262,01,49750030,215,12003,-89,-89,-8,1300,52.2888249,7.6973533,8,10.06.25,08:51:34,2.7.0,Android 15,Google Pixel 7a,1749537977795
114,5G,freenet,262,01,Telekom.de,262,01,49750030,215,12003,-89,-89,-8,1300,52.2884893,7.6980959,8,10.06.25,08:51:36,2.7.0,Android 15,Google Pixel 7a,1749537977795
115,5G,freenet,262,01,Telekom.de,262,01,49750029,213,12003,-98,-98,-7,1300,52.2881691,7.6988409,9,10.06.25,08:51:38,2.7.0,Android 15,Google Pixel 7a,1749537977795
116,5G,freenet,262,01,Telekom.de,262,01,49750029,213,12003,-98,-98,-7,1300,52.2878642,7.6995836,9,10.06.25,08:51:40,2.7.0,Android 15,Google Pixel 7a,1749537977795
117,5G,freenet,262,01,Telekom.de,262,01,49750029,213,12003,-98,-98,-7,1300,52.2875592,7.7003149,9,10.06.25,08:51:42,2.7.0,Android 15,Google Pixel 7a,1749537977795
118,5G,freenet,262,01,Telekom.de,262,01,49750029,213,12003,-98,-98,-7,1300,52.2872574,7.7010312,10,10.06.25,08:51:44,2.7.0,Android 15,Google Pixel 7a,1749537977795
119,5G,freenet,262,01,Telekom.de,262,01,49750029,213,12003,-98,-98,-7,1300,52.2869449,7.7017533,10,10.06.25,08:51:46,2.7.0,Android 15,Google Pixel 7a,1749537977795
120,5G,freenet,262,01,Telekom.de,262,01,49750029,213,12003,-99,-99,-8,1300,52.2866292,7.7024769,10,10.06.25,08:51:48,2.7.0,Android 15,Google Pixel 7a,1749537977795
121,5G,freenet,262,01,Telekom.de,262,01,49750029,213,12003,-99,-99,-8,1300,52.2863194,7.7032022,10,10.06.25,08:51:50,2.7.0,Android 15,Google Pixel 7a,1749537977795
122,5G,freenet,262,01,Telekom.de,262,01,49750029,213,12003,-99,-99,-8,1300,52.2860179,7.7039143,10,10.06.25,08:51:52,2.7.0,Android 15,Google Pixel 7a,1749537977795
123,5G,freenet,262,01,Telekom.de,262,01,49750029,213,12003,-99,-99,-8,1300,52.285701,7.7046415,11,10.06.25,08:51:54,2.7.0,Android 15,Google Pixel 7a,1749537977795
124,5G,freenet,262,01,Telekom.de,262,01,49750029,213,12003,-99,-99,-8,1300,52.2853946,7.7053497,11,10.06.25,08:51:56,2.7.0,Android 15,Google Pixel 7a,1749537977795
125,5G,freenet,262,01,Telekom.de,262,01,34059778,128,12003,-91,-91,-8,1300,52.2851063,7.706036,10,10.06.25,08:51:58,2.7.0,Android 15,Google Pixel 7a,1749537977795
126,5G,freenet,262,01,Telekom.de,262,01,34059778,128,12003,-91,-91,-8,1300,52.2848162,7.7067051,10,10.06.25,08:52:00,2.7.0,Android 15,Google Pixel 7a,1749537977795
127,5G,freenet,262,01,Telekom.de,262,01,34059778,128,12003,-94,-94,-8,1300,52.2845351,7.7073522,10,10.06.25,08:52:02,2.7.0,Android 15,Google Pixel 7a,1749537977795
128,5G,freenet,262,01,Telekom.de,262,01,34059778,128,12003,-94,-94,-8,1300,52.284158,7.7082436,9,10.06.25,08:52:05,2.7.0,Android 15,Google Pixel 7a,1749537977795
129,5G,freenet,262,01,Telekom.de,262,01,34059778,128,12003,-102,-102,-8,1300,52.2838882,7.7088408,9,10.06.25,08:52:07,2.7.0,Android 15,Google Pixel 7a,1749537977795
130,5G,freenet,262,01,Telekom.de,262,01,34059778,128,12003,-96,-96,-8,1300,52.2834766,7.7097033,9,10.06.25,08:52:10,2.7.0,Android 15,Google Pixel 7a,1749537977795
131,5G,freenet,262,01,Telekom.de,262,01,34059778,128,12003,-100,-100,-10,1300,52.2830434,7.7104734,10,10.06.25,08:52:13,2.7.0,Android 15,Google Pixel 7a,1749537977795
132,5G,freenet,262,01,Telekom.de,262,01,34059776,126,12003,-101,-101,-9,1300,52.282602,7.7112221,10,10.06.25,08:52:16,2.7.0,Android 15,Google Pixel 7a,1749537977795
133,5G,freenet,262,01,Telekom.de,262,01,34059776,126,12003,-104,-104,-10,1300,52.2821964,7.7119672,11,10.06.25,08:52:19,2.7.0,Android 15,Google Pixel 7a,1749537977795
134,5G,freenet,262,01,Telekom.de,262,01,34059776,126,12003,-116,-116,-11,1300,52.281807,7.712693,12,10.06.25,08:52:22,2.7.0,Android 15,Google Pixel 7a,1749537977795
135,5G,freenet,262,01,Telekom.de,262,01,34059776,126,12003,-110,-110,-12,1300,52.2814296,7.7134076,12,10.06.25,08:52:25,2.7.0,Android 15,Google Pixel 7a,1749537977795
136,5G,freenet,262,01,Telekom.de,262,01,34059776,126,12003,-112,-112,-11,1300,52.2810436,7.7141246,13,10.06.25,08:52:28,2.7.0,Android 15,Google Pixel 7a,1749537977795
137,5G,freenet,262,01,Telekom.de,262,01,49750029,213,12003,-116,-116,-11,1300,52.280673,7.7147864,13,10.06.25,08:52:31,2.7.0,Android 15,Google Pixel 7a,1749537977795
138,5G,freenet,262,01,Telekom.de,262,01,49750029,213,12003,-117,-117,-13,1300,52.2803202,7.715385,12,10.06.25,08:52:34,2.7.0,Android 15,Google Pixel 7a,1749537977795
