timestamp,latitude,longitude,distance_m,ping_8.8.8.8,ping_1.1.1.1,ping_9.9.9.9,ping_google.com,ping_uni-osnabrueck.de,ping_utwente.nl
2025-06-10 08:46:34,52.29626450456499,7.597526716401315,61,186,100,22.9,50.3,,34.5
2025-06-10 08:46:39,52.29653914771434,7.5993058183753055,124,53.6,27.8,31.9,57.4,,53.1
2025-06-10 08:46:43,52.29670225114496,7.601007300396607,117,27.0,36.3,25.5,34.5,,110
2025-06-10 08:46:48,52.296885510432844,7.603042950278473,139,46.5,95.5,24.8,27.3,,35.2
2025-06-10 08:46:53,52.29712126314998,7.605230134418416,151,118,27.8,24.5,47.9,,36.0
2025-06-10 08:46:57,52.297342271619705,7.607092001245752,128,26.2,28.5,21.8,35.4,,35.4
2025-06-10 08:47:01,52.29754896453775,7.608967557311531,129,43.4,37.1,27.4,42.1,,36.3
2025-06-10 08:47:05,52.29774548709409,7.610894058978067,132,37.1,33.3,24.6,27.0,,49.7
2025-06-10 08:47:09,52.297966351259596,7.612926944733044,140,325,65.2,24.4,37.4,,48.6
2025-06-10 08:47:14,52.298242074160015,7.615474406115967,175,31.8,24.9,24.6,165,,52.5
2025-06-10 08:47:18,52.29847606308067,7.617617160497556,148,79.6,28.0,27.3,25.5,,36.5
2025-06-10 08:47:24,52.298756021631455,7.620370980793634,189,47.0,29.4,27.9,26.9,,38.6
2025-06-10 08:47:28,52.29898587595921,7.623068338006033,185,63.6,29.3,27.1,31.7,,36.2
2025-06-10 08:47:32,52.29912903660508,7.625228825326942,147,31.4,47.4,25.0,26.6,,35.8
2025-06-10 08:47:36,52.29931527548163,7.627412400117304,149,34.3,29.1,26.7,26.3,,38.0
2025-06-10 08:47:40,52.29954750183754,7.6295870995271065,150,55.2,217,25.2,30.2,,74.0
2025-06-10 08:47:45,52.29982244669257,7.632249415102657,183,50.3,53.2,165,162,,420
2025-06-10 08:47:50,52.300077500919954,7.63491985384971,183,198,163,64.2,83.6,,37.1
2025-06-10 08:47:55,52.30034171209045,7.637539552756199,180,253,283,64.5,67.1,,118
2025-06-10 08:48:00,52.300603956296136,7.640082773363573,175,204,45.8,159,51.7,,232
2025-06-10 08:48:06,52.30082974960446,7.642893953206557,192,161,418,107,29.2,,44.3
2025-06-10 08:48:11,52.30089931750014,7.645113313852966,151,41.5,47.6,40.9,43.6,,44.3
2025-06-10 08:48:16,52.300894016798125,7.646843659590853,117,58.4,33.0,93.0,88.4,,46.9
2025-06-10 08:48:21,52.30080449908144,7.648708044203989,127,164,34.3,47.1,41.4,,73.1
2025-06-10 08:48:26,52.300644767757944,7.650283196244108,108,40.5,43.3,44.8,28.9,,87.7
2025-06-10 08:48:31,52.30046989853958,7.651651072267218,95,166,29.1,24.6,27.8,,46.7
2025-06-10 08:48:35,52.3003088565139,7.652797767093054,80,71.7,33.6,27.3,28.1,,36.9
2025-06-10 08:48:39,52.30019145847911,7.653525281334938,51,36.8,29.0,25.3,31.2,,38.3
