timestamp,latitude,longitude,distance_m,ping_8.8.8.8,ping_1.1.1.1,ping_9.9.9.9,ping_google.com,ping_uni-osnabrueck.de,ping_utwente.nl
2025-06-16 09:50:07,52.265905979191004,8.118217554375425,191,310,132,126,34.7,,38.3
2025-06-16 09:50:13,52.26573434475545,8.121614127218402,231,105,60.8,61.7,34.4,,56.0
2025-06-16 09:50:18,52.265605243105114,8.124434866710667,192,89.1,38.3,47.3,41.1,,44.5
2025-06-16 09:50:23,52.26542600569545,8.127209053126494,189,68.2,34.6,43.6,34.2,,55.5
2025-06-16 09:50:28,52.26525182262188,8.130072324843354,195,77.3,132,25.3,30.6,,72.7
2025-06-16 09:50:33,52.26508870557797,8.132895904540574,193,210,51.0,38.1,40.4,,50.9
2025-06-16 09:50:38,52.26491218634611,8.135695705755579,191,84.7,46.8,46.2,62.8,,100
2025-06-16 09:50:43,52.26475421082269,8.138530857993553,193,204,88.4,52.1,34.6,,68.9
2025-06-16 09:50:48,52.26460055957578,8.14132179434446,190,81.8,49.9,34.7,35.1,,48.2
2025-06-16 09:50:53,52.26443746051834,8.144123172987,191,74.0,44.7,50.4,29.5,,67.3
2025-06-16 09:50:58,52.264290717633266,8.146936136159178,192,210,36.2,45.6,39.0,,108
2025-06-16 09:51:03,52.264130328589104,8.149752422404424,192,201,165,50.2,43.4,,68.6
2025-06-16 09:51:08,52.263955953692566,8.152575791996284,193,175,51.4,49.5,57.6,,344
2025-06-16 09:51:14,52.263750639537086,8.155950294397295,230,,,,,,
2025-06-16 09:51:24,52.26344254761019,8.161495284386984,378,,,,,,
2025-06-16 09:51:34,52.263113676418776,8.166910499201917,370,,,,,,
2025-06-16 09:51:44,52.26282315052352,8.171789551993585,333,,,,,,
2025-06-16 09:51:54,52.26257888240995,8.175937720054966,283,,,,,,
2025-06-16 09:52:04,52.26240456402024,8.179238690138433,225,,,,,,
2025-06-16 09:52:14,52.2622440418456,8.182002889697836,188,,,,,,
2025-06-16 09:52:24,52.262090365957846,8.184476461098209,169,147,198,,,,
2025-06-16 09:52:32,52.26199348454387,8.18633993548848,127,218,660,395,355,,82.2
2025-06-16 09:52:39,52.261876123450115,8.18799886880824,113,198,196,206,,,
2025-06-16 09:52:47,52.2617769030879,8.189770942927312,121,196,166,95.4,100,,262
2025-06-16 09:52:53,52.26166348079138,8.191137195295376,93,202,56.8,166,61.1,,66.2
2025-06-16 09:52:58,52.261539460847295,8.192267016924527,78,207,161,106,66.7,,
2025-06-16 09:53:05,52.261306134546544,8.193801267694061,107,942,571,,134,,210
2025-06-16 09:53:13,52.26098371439902,8.195486403852676,120,,,,,,
