timestamp,latitude,longitude,distance_m,ping_8.8.8.8,ping_1.1.1.1,ping_9.9.9.9,ping_google.com,ping_uni-osnabrueck.de,ping_utwente.nl
2025-06-09 09:19:21,52.272786698866966,8.061402742546763,10,192,29.6,26.0,36.0,,43.0
2025-06-09 09:19:53,52.27273148725062,8.061528722430143,10,73.0,35.3,30.5,28.2,,76.3
2025-06-09 09:42:26,52.272676347439976,8.061646866301432,10,226,39.9,25.4,28.2,,36.3
2025-06-09 09:49:34,52.272555784541346,8.061629275639707,13,93.4,28.2,25.8,26.8,,90.6
2025-06-09 09:49:39,52.27237894769221,8.061477309778407,22,45.8,33.6,25.0,26.0,,35.8
2025-06-09 09:49:44,52.272062932274814,8.061219550662889,39,44.0,28.5,25.0,27.4,,36.6
2025-06-09 09:49:49,52.271563894286174,8.060815204411702,61,86.8,126,104,114,,37.7
2025-06-09 09:49:54,52.270968385491855,8.060179676027696,79,40.3,28.9,25.8,27.6,,39.3
2025-06-09 09:49:59,52.27025021725962,8.05956575095719,90,71.5,124,118,111,,37.5
2025-06-09 09:50:04,52.26961101576098,8.059035168468904,79,40.6,29.9,26.9,25.3,,37.9
2025-06-09 09:50:09,52.26896078012978,8.058509109551084,80,88.9,124,25.1,26.6,,75.4
2025-06-09 09:50:14,52.268303902594546,8.057960364609828,82,48.5,34.3,24.7,27.6,,51.8
2025-06-09 09:50:19,52.26764422304562,8.057442409071177,81,76.7,36.3,25.6,105,,72.6
2025-06-09 09:50:24,52.26698917308146,8.056850551899382,83,33.4,27.0,23.1,25.5,,49.4
2025-06-09 09:50:28,52.2664634759916,8.056340156110945,67,142,29.2,42.0,27.2,,33.7
2025-06-09 09:50:32,52.26591086364674,8.055768446999668,72,32.4,28.1,25.4,25.7,,36.1
2025-06-09 09:50:36,52.265325309946846,8.055083129102071,80,190,39.5,25.4,27.0,,36.6
2025-06-09 09:50:41,52.26458390776913,8.05404236753124,108,50.7,30.4,25.3,27.1,,40.1
2025-06-09 09:50:45,52.2640165659344,8.052956923905993,97,35.0,29.3,26.0,27.9,,43.8
2025-06-09 09:50:49,52.26351639350749,8.051541637522297,111,67.2,31.3,24.4,26.5,,38.3
2025-06-09 09:50:53,52.263220131864365,8.049836709566325,120,77.3,31.6,27.8,34.3,,69.4
2025-06-09 09:50:58,52.262962984154576,8.04744983295198,164,44.1,142,23.8,37.0,,44.6
2025-06-09 09:51:03,52.262665735985294,8.045078172082455,164,81.8,27.9,25.9,27.9,,40.5
2025-06-09 09:51:08,52.262334892313135,8.042591333719443,173,74.1,32.0,32.1,30.1,,56.1
2025-06-09 09:51:13,52.26195766331791,8.040046582039222,178,202,46.2,68.3,29.3,,37.2
2025-06-09 09:51:18,52.26157572722612,8.037418710903099,183,79.1,30.3,25.3,28.4,,51.6
2025-06-09 09:51:23,52.26115596188436,8.034615646352282,196,204,30.4,34.1,50.0,,62.7
2025-06-09 09:51:28,52.260729147001115,8.031770481471831,199,,349,75.9,26.8,,45.3
2025-06-09 09:51:34,52.26018247400512,8.028271327354501,245,86.9,56.7,34.1,28.8,,44.2
2025-06-09 09:51:39,52.25942482915224,8.025477466166251,207,199,30.0,25.9,27.5,,75.9
2025-06-09 09:51:44,52.25832867962747,8.02306638151081,204,172,50.3,24.9,27.0,,105
2025-06-09 09:51:49,52.25700335406478,8.020967707983454,205,212,35.3,41.1,28.5,,82.6
2025-06-09 09:51:54,52.25563147137889,8.019031294543337,201,51.0,30.3,26.4,26.6,,40.3
2025-06-09 09:52:00,52.25396608048619,8.016712544677013,243,198,32.1,26.3,27.9,,67.4
2025-06-09 09:52:05,52.252505835122534,8.014627857451911,215,53.5,34.1,114,29.8,,72.2
2025-06-09 09:52:10,52.25101367939354,8.01251236091658,219,87.4,118,29.2,27.1,,84.0
2025-06-09 09:52:15,52.24951350781519,8.010304096111097,224,169,30.2,27.7,28.3,,51.0
2025-06-09 09:52:20,52.24801754120977,8.008114878198938,223,93.4,32.0,27.4,28.1,,59.7
2025-06-09 09:52:25,52.24670762404412,8.005757103134114,216,43.2,116,26.1,28.5,,65.4
2025-06-09 09:52:30,52.245777355183016,8.002951210426236,217,67.5,122,25.8,40.2,,38.6
2025-06-09 09:52:35,52.24523371868807,7.999838638484455,220,162,30.2,26.3,27.4,,38.2
2025-06-09 09:52:40,52.244917801593715,7.996635575781989,220,74.6,31.7,35.8,121,,35.9
2025-06-09 09:52:45,52.24462621259031,7.993479176541715,217,743,28.2,24.2,27.5,,36.6
2025-06-09 09:52:50,52.24435222343244,7.990381934280086,213,739,29.4,25.9,25.8,,37.3
2025-06-09 09:52:55,52.244054781028986,7.987286570810707,213,372,29.1,24.6,34.1,,35.9
2025-06-09 09:53:00,52.24374167793011,7.984204745162697,212,803,29.7,25.4,25.6,,35.2
2025-06-09 09:53:05,52.243449259192786,7.9811402672495335,211,165,55.9,26.2,27.7,,40.0
2025-06-09 09:53:10,52.24313734283083,7.9781226210952685,208,82.9,38.1,24.8,122,,42.0
2025-06-09 09:53:15,52.24286672551198,7.9751617221477415,203,46.6,30.3,129,31.4,,50.1
2025-06-09 09:53:20,52.242537038602144,7.972321484414352,196,90.7,129,125,31.4,,42.1
2025-06-09 09:53:25,52.24226313126468,7.969628452677548,185,37.3,121,111,28.0,,35.8
2025-06-09 09:53:30,52.24208261383161,7.967133234854677,171,84.0,126,25.1,26.9,,36.2
2025-06-09 09:53:35,52.24202738439388,7.964745758822957,162,40.7,29.4,25.5,122,,36.2
2025-06-09 09:53:40,52.24199022346342,7.962555572912269,149,79.8,29.9,40.1,28.9,,54.8
2025-06-09 09:53:45,52.24194861733217,7.96053365677744,137,163,118,41.7,26.0,,52.4
2025-06-09 09:53:50,52.24188645040303,7.958743002867289,122,97.0,130,106,27.8,,43.7
2025-06-09 09:53:55,52.24182882146119,7.957191616486139,105,39.2,46.5,25.0,31.9,,35.9
2025-06-09 09:54:00,52.24181241256555,7.955894832411269,88,73.9,124,132,30.7,,62.8
