timestamp,latitude,longitude,distance_m,ping_8.8.8.8,ping_1.1.1.1,ping_9.9.9.9
2025-05-26 18:05:55,52.3235758965822,7.274077672654267,113,61.1,24.6,23.2
2025-05-26 18:05:58,52.32337001394287,7.272447958043396,113,42.3,25.2,21.4
2025-05-26 18:06:01,52.323166664257265,7.270756100540172,117,86.8,24.8,22.6
2025-05-26 18:20:42,52.306364614504545,6.954060605697618,21608,,,
2025-05-26 18:20:45,52.30648307746011,6.953093456933151,67,,,
2025-05-26 18:20:48,52.30656783014233,6.952156566179516,64,,,
2025-05-26 18:20:51,52.306668739252075,6.951191606794344,66,,,
2025-05-26 18:20:54,52.3067891540696,6.950245382511902,65,,,
2025-05-26 18:20:57,52.30692317853373,6.949319384696841,64,,,
2025-05-26 18:21:00,52.307017833493646,6.948309477548833,69,,,
2025-05-26 18:21:03,52.307086820653666,6.9473894324376095,63,,,
2025-05-26 18:21:06,52.307142517481736,6.946468041158468,62,,,
2025-05-26 18:21:09,52.307155718350884,6.945525439082132,64,,,
2025-05-26 18:21:12,52.30719857500975,6.944583306723398,64,,,
2025-05-26 18:21:15,52.30718572530778,6.943624648242446,65,,,
2025-05-26 18:21:18,52.30717236165493,6.942693149517026,63,,,
2025-05-26 18:21:21,52.30713605223495,6.941776682839148,62,,,
2025-05-26 18:21:24,52.307074170061234,6.94085640856142,62,,,
2025-05-26 18:21:27,52.30698592768938,6.939924769963468,64,,,
2025-05-26 18:21:30,52.306881133026685,6.938971206473862,65,,,
2025-05-26 18:21:33,52.30680036974626,6.938112428838171,59,,,
2025-05-26 18:21:36,52.306690806663575,6.937325728251717,54,,,
2025-05-26 18:21:42,52.30657097340358,6.935955960844695,94,,,
2025-05-26 18:21:48,52.30649955560232,6.934931833968123,70,,,
2025-05-26 18:21:54,52.306443662504776,6.934313408953416,42,,,
2025-05-26 18:22:01,52.306392757161134,6.933860002220405,31,,,
2025-05-26 18:29:02,52.26173578203565,6.800918494800045,10316,,,
2025-05-26 18:29:08,52.26143960497461,6.800168120416134,60,,,
2025-05-26 18:29:11,52.261353775905455,6.799725721537872,31,,,
2025-05-26 18:29:14,52.26130219908841,6.799279520293406,30,,,
2025-05-26 18:29:20,52.261286330815366,6.798602465726215,46,,,
2025-05-26 18:29:26,52.261335660288445,6.798030788180561,39,,,
2025-05-26 18:44:31,52.30696077575411,6.98570188631814,13737,,,
2025-05-26 18:44:34,52.30712073813674,6.987207480848674,103,,,
2025-05-26 18:44:37,52.307223725227,6.988708048844311,102,,,
2025-05-26 18:44:40,52.307309939650985,6.990194618016546,101,,,
2025-05-26 18:44:43,52.30736763522792,6.991683076041849,101,,,
2025-05-26 18:44:46,52.30735122530958,6.9932650486568,107,,,
2025-05-26 18:44:49,52.3074013035327,6.994811026326201,105,,,
2025-05-26 18:44:52,52.30746687513009,6.9963462447474045,104,,,
2025-05-26 18:44:55,52.30750796079133,6.997908610266778,106,,,
2025-05-26 18:44:58,52.30756665633817,6.999406376884853,102,,,
2025-05-26 18:45:01,52.30761347376267,7.000947114630135,104,,,
2025-05-26 18:45:04,52.30767590235572,7.002428657528754,100,,,
2025-05-26 18:45:07,52.307736327202626,7.0039666800278795,104,,,
2025-05-26 19:11:18,52.298985766905304,7.3859782255729485,25992,173,34.7,36.1
2025-05-26 19:11:21,52.2986618682215,7.386791718829801,66,,242,33.0
2025-05-26 19:11:25,52.2982610900364,7.3878723690246275,85,27.1,36.1,29.6
2025-05-26 19:11:28,52.29795301495914,7.388672631107793,64,338,28.2,25.0
2025-05-26 19:11:32,52.29754068063593,7.389767658051652,87,69.0,42.8,28.6
2025-05-26 19:11:35,52.2972318847926,7.390581136517128,65,28.7,35.5,42.2
2025-05-26 19:20:00,52.268707047830176,7.465493050697682,6002,223,24.9,21.9
2025-05-26 19:20:03,52.26870917880642,7.467158584791809,113,43.2,30.5,24.7
2025-05-26 19:20:06,52.26872955005285,7.468884329457307,117,52.4,26.3,28.2
2025-05-26 19:20:09,52.268805246624694,7.470678190284641,122,39.2,28.0,23.2
2025-05-26 19:20:12,52.26889538857897,7.472400236594088,117,76.0,26.9,24.2
2025-05-26 19:20:15,52.269048436627344,7.474056103883652,113,27.1,25.9,23.9
2025-05-26 19:20:18,52.26929104477754,7.475740717479655,117,77.9,46.3,23.1
2025-05-26 19:20:21,52.2696072751695,7.477414357971164,119,45.9,36.6,38.8
2025-05-26 19:20:24,52.26992666837249,7.478995796370596,113,80.7,31.6,39.7
2025-05-26 19:44:52,52.302952852184475,7.988848370173588,34873,26.8,27.3,22.8
2025-05-26 19:44:55,52.30300229663118,7.990543179957369,115,38.9,29.8,24.1
2025-05-26 19:44:58,52.303048998537605,7.992257641387253,116,67.8,42.2,38.5
2025-05-26 19:45:01,52.303075001653156,7.990684906568854,106,30.0,28.7,24.3
2025-05-26 19:45:04,52.30297436614099,7.995573205756732,332,42.9,30.2,25.8
2025-05-26 19:45:07,52.3028855836838,7.9972100991099735,111,37.3,29.3,26.2
2025-05-26 19:45:10,52.30271687074747,7.998896265197968,116,,366,48.2
2025-05-26 19:45:15,52.30297908731686,7.997315711701493,111,55.0,28.2,23.9
2025-05-26 19:45:18,52.30264895123085,7.998177764583792,69,76.7,37.2,22.6
2025-05-26 19:45:21,52.30213675593185,7.999240848944257,92,45.1,25.8,24.9
2025-05-26 19:48:32,52.28042259842339,8.046756538095558,4034,117,129,34.8
2025-05-26 19:48:38,52.27991475750606,8.047680100926277,84,77.0,29.6,29.0
2025-05-26 19:48:41,52.27960500471614,8.048279582753079,53,31.3,89.6,41.9
2025-05-26 19:48:44,52.279241873515915,8.048982326885941,62,35.7,29.3,25.2
2025-05-26 19:48:47,52.278848789045995,8.04977239117618,69,35.9,28.1,24.6
2025-05-26 19:48:50,52.27840547403694,8.050598592052841,74,45.5,30.9,29.3
2025-05-26 19:48:53,52.277949395366974,8.051437230584282,76,42.8,37.4,26.3
