timestamp,latitude,longitude,distance_m,ping_8.8.8.8,ping_1.1.1.1,ping_9.9.9.9
2025-05-26 16:18:34,52.06925258466623,8.604048618026301,58,44.7,131,52.6
2025-05-26 16:18:38,52.06944178701611,8.604592121666647,42,78.9,131,81.1
2025-05-26 16:18:42,52.069577038616636,8.604983882733986,30,40.4,32.2,143
2025-05-26 16:18:51,52.06974389133678,8.605372114018477,32,71.4,37.6,124
2025-05-26 16:19:50,52.06993937797691,8.60607504829716,52,235,37.0,42.8
2025-05-26 16:19:54,52.070170185275764,8.606720136034935,51,48.3,121,44.8
2025-05-26 16:19:58,52.07048348397881,8.60746687013138,61,35.3,130,129
2025-05-26 16:20:02,52.0709047819458,8.608351665596391,76,87.9,125,37.8
2025-05-26 16:20:06,52.07140299337578,8.609287189452575,84,173,121,129
2025-05-26 16:20:10,52.07201733090034,8.610318111490038,98,52.3,126,129
2025-05-26 16:20:14,52.07279510603615,8.611366018219503,112,166,41.1,50.8
2025-05-26 16:20:18,52.07362043193185,8.612309988717158,112,97.1,134,165
2025-05-26 16:20:22,52.07462694519037,8.613141993391256,125,51.4,147,265
2025-05-26 16:20:26,52.07576637471913,8.61392443750495,137,197,22.5,21.6
2025-05-26 16:20:30,52.076951490719246,8.614733312281134,142,73.2,20.8,29.9
2025-05-26 16:20:34,52.07816775420364,8.615570374232854,146,124,66.4,55.0
2025-05-26 16:20:38,52.07935758659193,8.616374175274117,143,27.1,19.4,22.2
2025-05-26 16:20:42,52.08066212950044,8.61731153267329,158,78.7,44.5,53.7
2025-05-26 16:20:46,52.08200864008772,8.618257596070762,163,68.6,121,139
2025-05-26 16:20:50,52.083361745237,8.619216049751987,164,75.1,22.4,24.1
2025-05-26 16:20:54,52.08475178456301,8.620191299713174,168,33.2,28.9,140
2025-05-26 16:20:58,52.08613140179177,8.621174089670957,167,63.5,109,127
2025-05-26 16:21:02,52.08748587423327,8.622149710010484,164,85.5,134,120
2025-05-26 16:21:06,52.088836213105466,8.623102174968668,163,28.7,21.8,34.7
2025-05-26 16:21:10,52.09020825160351,8.624112222242537,167,68.3,115,26.7
2025-05-26 16:21:14,52.091565456545574,8.625092251698788,165,35.6,19.5,29.7
2025-05-26 16:21:18,52.092933418498916,8.626094987132287,166,76.1,21.0,41.8
2025-05-26 16:21:22,52.09429328313556,8.627170546668648,168,61.8,114,108
2025-05-26 16:21:26,52.09560128200902,8.628337800619702,165,47.7,30.4,39.0
2025-05-26 16:21:30,52.09681828659578,8.629822191073686,169,39.8,20.8,39.8
2025-05-26 16:21:34,52.09786290357211,8.63149036313016,162,161,36.5,57.0
2025-05-26 16:21:38,52.09883806264791,8.633261047928714,162,122,110,33.6
2025-05-26 16:21:42,52.09976913042023,8.635005076674663,157,68.5,22.0,29.5
2025-05-26 16:21:46,52.100630885329785,8.636604665028269,145,52.1,22.0,36.1
2025-05-26 16:21:50,52.101458699978714,8.638131442865387,139,50.4,21.5,46.2
2025-05-26 16:21:54,52.102222922887506,8.639502267298822,126,40.9,132,122
2025-05-26 16:21:58,52.1028843689856,8.640728703755773,111,73.6,23.7,21.4
2025-05-26 16:22:02,52.10346324573407,8.641783927262557,96,63.0,31.1,41.5
2025-05-26 16:22:06,52.10395524181086,8.642712886650148,83,198,23.0,39.4
2025-05-26 16:22:10,52.10443056667552,8.643556320523595,78,197,107,42.4
2025-05-26 16:22:14,52.104911345648006,8.644455223398603,81,163,32.7,48.7
2025-05-26 16:22:18,52.105394873863965,8.645341233220442,80,77.1,47.8,67.2
2025-05-26 16:22:22,52.105875269858075,8.646240249722364,81,85.4,31.0,26.9
2025-05-26 16:22:26,52.10637346941675,8.6471811877424,84,94.2,115,28.8
2025-05-26 16:22:30,52.10685359846392,8.648088302959524,81,39.0,22.5,44.0
2025-05-26 16:22:34,52.107346591777244,8.64899042805106,82,36.8,118,35.2
2025-05-26 16:22:38,52.10782008982193,8.649852264201705,78,25.3,134,21.4
2025-05-26 16:22:42,52.10825142516505,8.6506531222935,72,169,25.5,50.1
2025-05-26 16:22:46,52.10867889395467,8.651410759136521,70,205,75.4,147
2025-05-26 16:22:50,52.10905357326126,8.652050009434047,60,42.8,155,48.4
2025-05-26 16:22:55,52.10948093767808,8.652801262838945,69,87.2,32.9,31.9
2025-05-26 16:23:03,52.109955775505206,8.6536387990929,77,227,59.7,67.3
2025-05-26 16:23:11,52.11053813637092,8.654478484647822,86,201,56.6,78.2
2025-05-26 16:23:19,52.111101328484956,8.655217089462761,80,96.5,84.1,76.4
2025-05-26 16:23:27,52.111709476556335,8.655982156440093,85,58.2,39.3,31.2
2025-05-26 16:23:35,52.112312868169774,8.656683387419019,82,72.8,58.2,45.0
2025-05-26 16:23:43,52.11295868379931,8.657346929012226,84,201,111,291
2025-05-26 16:23:51,52.113635567346456,8.658015361900574,88,274,119,98.6
2025-05-26 16:23:59,52.114314747796364,8.658696374520703,88,,97.4,52.3
2025-05-26 16:24:04,52.114729705242155,8.659103256331052,53,170,111,60.0
2025-05-26 16:24:12,52.11540050386181,8.659714166155538,85,450,133,102
2025-05-26 16:24:17,52.1158020583544,8.660120460072234,52,253,221,581
2025-05-26 16:24:22,52.11618898742501,8.660555757641383,52,246,87.9,59.8
2025-05-26 16:24:30,52.11687150498696,8.661243608940586,89,220,69.4,185
2025-05-26 16:24:38,52.11748234723874,8.6620008547476,85,264,50.5,42.2
2025-05-26 16:24:46,52.11810021139329,8.662755840108318,85,205,63.7,53.3
2025-05-26 16:24:54,52.118748016647935,8.663339173695215,82,371,163,242
2025-05-26 16:24:59,52.11911344609451,8.663666234573283,46,90.0,171,161
2025-05-26 16:25:03,52.11933322781646,8.663870014838082,28,,,
2025-05-26 16:25:10,52.119556530045074,8.66408156289292,28,,,
2025-05-26 16:31:21,52.11948458824901,8.6639502470738,12,,522,149
2025-05-26 16:33:37,52.1196295656021,8.664100664433565,19,351,202,164
2025-05-26 16:33:41,52.11982328486672,8.664312667216281,25,195,140,74.6
2025-05-26 16:33:45,52.12008411358995,8.664548494883835,33,132,140,47.0
2025-05-26 16:33:53,52.12077657941905,8.665150769868825,87,199,147,67.8
2025-05-26 16:34:01,52.121514060348304,8.6657132675443,90,76.6,29.7,49.3
2025-05-26 16:34:09,52.12223349555925,8.666205774370486,86,71.1,31.1,152
2025-05-26 16:34:17,52.12300194668273,8.666678093503947,91,201,58.9,74.2
2025-05-26 16:34:25,52.12374259836182,8.667156941557483,88,41.4,33.9,158
2025-05-26 16:34:33,52.12447920396481,8.667531383172413,85,205,161,80.3
2025-05-26 16:34:41,52.12524293374629,8.667854644242938,87,90.2,149,60.0
2025-05-26 16:34:49,52.126008312979124,8.668017949996248,85,545,66.8,34.4
2025-05-26 16:34:57,52.12683799144759,8.66810140033793,92,199,257,72.1
2025-05-26 16:35:05,52.12760181963153,8.668098457364906,84,198,154,75.2
2025-05-26 16:35:13,52.128364420724374,8.668057605998321,84,73.6,19.7,127
2025-05-26 16:35:21,52.12916809703752,8.668065064446791,89,196,42.3,34.7
2025-05-26 16:35:29,52.12993534698841,8.668078719930508,85,76.6,161,72.1
2025-05-26 16:35:37,52.13074515040501,8.668069286826915,90,200,159,69.8
2025-05-26 16:35:45,52.13153084518362,8.668104062680547,87,251,142,81.5
2025-05-26 16:35:53,52.13231637563974,8.66805789710371,87,57.9,19.8,39.3
2025-05-26 16:36:01,52.13317156917512,8.668068046543908,95,71.6,161,149
2025-05-26 16:36:09,52.13411752660882,8.66806025808668,105,197,160,46.9
2025-05-26 16:36:13,52.134736554218875,8.668043155327362,68,503,52.7,116
2025-05-26 16:36:17,52.13550576664753,8.668024678341695,85,31.0,33.3,136
2025-05-26 16:36:21,52.13636863780332,8.66804392335721,95,81.3,43.2,45.6
2025-05-26 16:36:25,52.13726374676729,8.668094811002666,99,27.1,34.1,42.0
2025-05-26 16:36:29,52.13821048203027,8.668113956744444,105,68.8,147,135
2025-05-26 16:36:33,52.13920004334293,8.668093001112512,110,167,40.1,53.5
2025-05-26 16:36:37,52.140177697333705,8.668072339753646,108,199,166,57.2
2025-05-26 16:36:41,52.14122413596801,8.668045750417173,116,67.6,34.2,43.8
2025-05-26 16:36:45,52.14221522680796,8.668062816627407,110,77.8,40.0,167
2025-05-26 16:36:49,52.14320896749285,8.668137817736289,110,229,222,74.3
2025-05-26 16:36:53,52.14419283933151,8.668120967510008,109,269,160,83.2
2025-05-26 16:36:57,52.14518410560021,8.668108896925332,110,168,166,168
2025-05-26 16:37:01,52.14617050547909,8.668112830595952,109,101,127,111
2025-05-26 16:37:05,52.147138606700764,8.66815403667261,107,87.5,137,135
2025-05-26 16:37:09,52.148110575180795,8.668170240185576,108,203,57.2,164
2025-05-26 16:37:13,52.14910001728362,8.668140023026695,110,269,165,111
2025-05-26 16:37:17,52.15008661805693,8.668137986127528,109,424,,
2025-05-26 16:37:23,52.15153610401068,8.668159869802277,161,,,224
2025-05-26 16:37:29,52.15294208200172,8.668160700975422,156,94.1,115,48.4
2025-05-26 16:37:33,52.153840825870084,8.668149375318535,99,69.5,21.7,26.2
2025-05-26 16:37:37,52.15469750638658,8.66817648855112,95,79.9,29.2,32.2
2025-05-26 16:37:41,52.15551787587654,8.668169115033535,91,70.8,120,145
2025-05-26 16:37:45,52.15627499775603,8.668155996579335,84,164,164,145
2025-05-26 16:37:49,52.15695639927642,8.668173436115357,75,39.6,21.0,47.7
2025-05-26 16:37:53,52.15753190028924,8.668176908982158,63,204,44.6,45.8
2025-05-26 16:38:01,52.15823751980336,8.668154211636386,78,210,35.7,43.1
2025-05-26 16:38:09,52.158466372257976,8.668116898532183,25,245,30.3,33.0
2025-05-26 16:39:12,52.158989932553986,8.668203332877376,58,76.7,35.7,40.4
2025-05-26 16:39:16,52.1594464714895,8.668173494355843,50,35.4,35.0,145
2025-05-26 16:39:20,52.1600419422972,8.668142344596658,66,70.8,27.4,41.4
2025-05-26 16:39:24,52.160729745579985,8.668130290016123,76,72.0,124,56.7
2025-05-26 16:39:28,52.16152949046566,8.668123788340331,88,77.1,122,38.5
2025-05-26 16:39:32,52.1624178204752,8.668186823883905,98,24.7,20.8,29.7
2025-05-26 16:39:36,52.16338391715244,8.66827601784248,107,30.5,24.1,162
2025-05-26 16:39:40,52.164410019298344,8.668292178769143,114,31.3,109,24.3
2025-05-26 16:39:44,52.16542169115596,8.668307724129862,112,76.8,123,30.2
2025-05-26 16:39:48,52.16642750067887,8.668326814938457,111,71.5,21.2,22.9
2025-05-26 16:39:52,52.167379703709585,8.668287964806435,105,296,82.6,30.9
2025-05-26 16:39:56,52.168401270912874,8.668193352652796,113,42.2,166,185
2025-05-26 16:41:04,52.18400915473662,8.661365844128706,1796,633,982,63.1
2025-05-26 16:41:10,52.18541649244205,8.661411484156572,156,85.8,107,52.9
2025-05-26 16:41:14,52.18644384982971,8.661658719384373,115,68.8,49.2,73.0
2025-05-26 16:41:18,52.18736425852954,8.661450756830426,103,84.7,48.8,47.5
2025-05-26 16:41:22,52.18827439351519,8.661189815232888,102,228,288,339
2025-05-26 16:41:27,52.189383828255664,8.660866907989812,125,38.3,165,105
2025-05-26 16:41:31,52.190221678068234,8.66057737282383,95,56.4,36.3,45.3
2025-05-26 16:41:35,52.190982606413854,8.660332071647915,86,59.7,128,135
2025-05-26 16:41:39,52.191686390222166,8.660037247551946,80,76.6,44.0,28.5
2025-05-26 16:41:43,52.19241652452606,8.659522748823452,88,83.2,131,33.4
2025-05-26 16:41:47,52.19309102922843,8.658768920205606,90,29.1,21.2,126
2025-05-26 16:41:51,52.19366525437857,8.657940646134836,85,61.8,22.3,126
2025-05-26 16:41:55,52.19423745598334,8.657073933353903,86,78.1,20.7,34.9
2025-05-26 16:41:59,52.194759509558594,8.656223027000008,82,37.3,22.0,22.4
2025-05-26 16:42:03,52.19516038423757,8.655211824173238,82,62.2,20.7,30.8
2025-05-26 16:42:07,52.19545815741973,8.65409650460889,82,26.4,20.4,29.7
2025-05-26 16:42:11,52.1956919941783,8.653008573179509,78,77.5,22.1,23.1
2025-05-26 16:42:15,52.19590968929248,8.651859805614208,81,69.1,108,22.8
2025-05-26 16:42:19,52.1960335785029,8.650776958116586,75,62.6,114,21.6
2025-05-26 16:42:23,52.196134754626634,8.649611734359954,80,60.8,132,32.9
2025-05-26 16:42:27,52.19624579703473,8.648513640513961,75,32.7,126,44.4
2025-05-26 16:42:31,52.196352160654556,8.647411355390133,76,71.0,29.6,40.0
2025-05-26 16:42:35,52.19643696825019,8.64653315025937,60,69.7,24.9,41.9
2025-05-26 16:42:39,52.196548752455335,8.645637352584924,62,62.3,43.0,28.9
2025-05-26 16:42:47,52.19668837522787,8.644355253764175,88,229,113,146
2025-05-26 16:42:51,52.19672420496588,8.643980133832962,25,67.7,38.0,46.8
2025-05-26 16:42:55,52.19673856659311,8.643800887717099,12,77.3,32.4,38.9
2025-05-26 16:43:46,52.196750593004225,8.643538777020323,17,248,39.2,39.0
2025-05-26 16:43:50,52.19680376464989,8.643043095330375,34,31.9,135,138
2025-05-26 16:43:58,52.19699289430604,8.641619062966418,99,442,34.5,62.1
2025-05-26 16:44:02,52.197136087935476,8.640676462048901,66,29.8,127,28.8
2025-05-26 16:44:06,52.19730627427152,8.639513294842692,81,69.6,36.1,43.3
2025-05-26 16:44:10,52.19749227958093,8.63824359847675,88,76.8,31.5,38.6
2025-05-26 16:44:14,52.19771315731875,8.636824369629982,99,41.4,21.7,33.0
2025-05-26 16:44:18,52.197993697573786,8.635246609607634,111,68.6,28.2,47.1
2025-05-26 16:44:22,52.19827603271619,8.633605475459175,116,203,26.6,56.7
2025-05-26 16:44:26,52.198590350856136,8.631866883036864,123,83.7,122,45.3
2025-05-26 16:44:30,52.19890630328463,8.630020724879463,130,51.8,75.3,42.6
2025-05-26 16:44:34,52.199208106294975,8.628104804514637,134,80.2,24.1,45.9
2025-05-26 16:44:38,52.19951994721781,8.626161141062942,136,78.0,23.8,53.4
2025-05-26 16:44:42,52.199853310665674,8.624108707540493,144,164,45.8,56.3
2025-05-26 16:44:46,52.20021609255987,8.622003705582298,149,79.4,65.1,50.4
2025-05-26 16:44:50,52.2005634860962,8.619821739024408,153,84.2,35.1,141
2025-05-26 16:44:54,52.20091821131816,8.617646661316964,153,45.6,35.7,26.3
2025-05-26 16:44:58,52.20128341030011,8.61544071834963,155,92.4,136,23.3
2025-05-26 16:45:02,52.20167367825086,8.613306782901397,151,32.2,126,25.5
2025-05-26 16:45:06,52.20201786334241,8.611178434220015,150,32.9,113,27.8
2025-05-26 16:45:10,52.202328465111364,8.609195714045796,139,92.4,48.8,41.0
2025-05-26 16:45:14,52.202629542618006,8.6073132293758,132,34.9,19.5,39.5
2025-05-26 16:45:18,52.20287001647958,8.605605490323564,119,33.6,126,27.9
2025-05-26 16:45:22,52.20308863230461,8.604134313351741,103,68.8,36.4,28.1
2025-05-26 16:45:26,52.20330002219747,8.602785190469445,94,70.0,33.3,130
2025-05-26 16:45:30,52.20351819383475,8.601441410732692,94,77.3,123,45.7
2025-05-26 16:45:34,52.203699604839805,8.60016938569018,89,65.8,42.6,152
2025-05-26 16:45:38,52.20387489741411,8.598953809302241,85,46.6,39.2,44.1
2025-05-26 16:45:42,52.20405048753619,8.597900360238228,74,112,126,42.4
2025-05-26 16:45:46,52.204216302764024,8.596928511965848,68,68.8,34.7,36.0
2025-05-26 16:45:50,52.2043632899008,8.596019435485312,64,29.8,33.9,130
2025-05-26 16:45:54,52.20449092226249,8.595167703000362,59,94.4,41.1,46.3
2025-05-26 16:45:58,52.204574927915935,8.59433124292795,57,32.8,127,28.4
2025-05-26 16:46:02,52.20467139399482,8.593568948691088,53,73.8,43.3,43.7
2025-05-26 16:46:06,52.204742299396386,8.592827050103974,51,67.7,31.1,123
2025-05-26 16:46:14,52.20479037921914,8.591516059612806,89,71.9,124,33.0
2025-05-26 16:46:22,52.20478896271027,8.590243093557865,86,203,139,47.5
2025-05-26 16:46:26,52.204815304548816,8.58969968673381,37,74.2,120,49.9
2025-05-26 16:46:30,52.20482744953872,8.589223067534736,32,91.8,130,30.0
2025-05-26 16:46:35,52.204818982934235,8.588780226844928,30,19.1,24.5,50.7
2025-05-26 16:46:39,52.20483898766347,8.588413757550319,25,49.0,29.4,27.5
2025-05-26 16:46:46,52.20487159443049,8.58786299445111,37,431,27.1,43.0
2025-05-26 16:46:53,52.2048645411487,8.587570536911047,19,83.8,31.4,44.1
2025-05-26 16:46:57,52.20487289253451,8.58740920711207,11,70.0,47.8,35.6
2025-05-26 16:47:04,52.204887529905044,8.586884079897322,35,82.8,43.4,42.4
2025-05-26 16:47:08,52.20486535257393,8.586451705764402,29,41.8,35.9,40.8
2025-05-26 16:47:12,52.20484864519688,8.58592648336507,35,47.6,28.9,158
2025-05-26 16:47:16,52.20481353175615,8.585418758200456,34,69.9,45.9,47.0
2025-05-26 16:47:24,52.20464886748891,8.584054986672845,94,73.1,45.4,46.6
2025-05-26 16:47:28,52.204517503939776,8.583214804312785,59,35.7,140,62.6
2025-05-26 16:47:32,52.20436957899883,8.582378832795413,59,80.0,35.1,39.7
2025-05-26 16:47:36,52.20419226569407,8.581567522948456,58,104,42.2,45.2
2025-05-26 16:47:40,52.2039658046911,8.580683397539548,65,85.1,125,63.9
2025-05-26 16:47:44,52.20373492272003,8.579844195676346,62,86.3,53.5,75.1
2025-05-26 16:47:48,52.203519757226495,8.579022491734404,60,42.3,152,37.8
2025-05-26 16:47:52,52.203322401132105,8.578225686633248,58,200,29.6,58.0
2025-05-26 16:47:56,52.20307743979989,8.577401084884448,62,203,29.9,39.7
2025-05-26 16:48:00,52.20286857583057,8.576606307939636,58,99.2,130,37.4
2025-05-26 16:48:04,52.20266597129824,8.575850888884816,56,80.6,150,45.4
2025-05-26 16:48:12,52.20233062959408,8.57467633666478,88,478,32.2,42.3
2025-05-26 16:48:16,52.20220820861719,8.574204455078808,34,198,36.7,46.5
2025-05-26 16:48:20,52.20212796556376,8.57382604539955,27,82.3,27.8,45.2
2025-05-26 16:48:28,52.20209122670193,8.57364990051788,12,237,132,53.4
2025-05-26 16:49:47,52.20204280140622,8.573221213339483,29,199,52.0,44.1
2025-05-26 16:49:51,52.20194302155941,8.572869969147556,26,53.7,49.0,250
2025-05-26 16:49:55,52.201794246739574,8.572462694440365,32,211,37.4,45.8
2025-05-26 16:49:59,52.201634187194806,8.572031218158696,34,78.8,137,252
2025-05-26 16:50:03,52.20145529374684,8.57150007363253,41,37.1,28.9,48.3
2025-05-26 16:50:11,52.20108391009507,8.570489770798698,80,296,154,36.4
2025-05-26 16:50:19,52.200730015021875,8.56924559671648,93,68.4,32.2,38.2
2025-05-26 16:50:27,52.200437758345494,8.568056839964012,87,200,33.7,38.6
2025-05-26 16:50:34,52.200135116280556,8.567052418770215,76,84.6,39.8,48.2
2025-05-26 16:50:42,52.199810150327686,8.565850564395541,89,71.4,34.5,43.8
2025-05-26 16:50:46,52.19962685109326,8.565145629491607,52,196,139,34.2
2025-05-26 16:50:50,52.19939857007845,8.564221381109444,67,72.2,145,44.5
2025-05-26 16:50:54,52.199140549048515,8.563158519930267,77,88.1,141,35.2
2025-05-26 16:50:58,52.19880600005412,8.561911293383119,92,41.1,50.4,49.3
2025-05-26 16:51:02,52.19844299781132,8.560595215030506,98,201,40.4,54.6
2025-05-26 16:51:07,52.19794845757085,8.55870477425369,140,95.8,48.0,100
2025-05-26 16:51:11,52.197536601961374,8.55702020493802,123,88.4,45.7,51.5
2025-05-26 16:51:15,52.19716617702898,8.555321646438845,122,86.2,26.6,49.8
2025-05-26 16:51:19,52.19684883873144,8.55346843231154,131,86.1,139,52.9
2025-05-26 16:51:23,52.19658421489431,8.551541967773924,134,69.1,34.9,47.7
2025-05-26 16:51:27,52.196354828880814,8.549479419479468,142,,52.3,60.7
2025-05-26 16:51:32,52.19613098523439,8.546749910896889,187,43.3,21.8,36.4
2025-05-26 16:51:36,52.19603059364155,8.544429069391974,158,89.7,29.8,37.5
2025-05-26 16:51:40,52.19599608000012,8.542129547639398,156,177,39.7,53.2
2025-05-26 16:51:44,52.19602629703218,8.539815775412643,157,39.2,19.6,25.5
2025-05-26 16:51:48,52.19605979011453,8.537545349374094,154,77.5,21.2,32.3
2025-05-26 16:51:52,52.19607571689424,8.535228747735193,157,40.6,25.8,23.8
2025-05-26 16:51:56,52.19610307253898,8.533012515016434,151,62.1,45.2,34.6
2025-05-26 16:52:00,52.19610827626607,8.530727474984705,155,,,322
2025-05-26 16:52:06,52.196124425146216,8.527360549004081,229,54.9,47.9,67.1
2025-05-26 16:52:10,52.196162202825754,8.525076380153516,155,50.4,53.5,83.9
2025-05-26 16:52:14,52.196178789776454,8.522794465023706,155,201,68.8,49.8
2025-05-26 16:52:18,52.196177457908114,8.520510152914708,155,35.0,22.6,23.3
2025-05-26 16:52:22,52.19617297203236,8.518230639389627,155,163,44.5,42.9
2025-05-26 16:52:26,52.19613969100193,8.515971608278514,154,33.1,23.2,47.6
2025-05-26 16:52:30,52.1961492940557,8.513710885428587,154,76.7,22.5,36.1
2025-05-26 16:52:34,52.19621103075607,8.511451880369107,154,76.8,22.0,41.4
2025-05-26 16:52:38,52.19621383626609,8.509119582184022,158,29.0,116,39.5
2025-05-26 16:52:42,52.196238130402776,8.506860101344726,154,68.8,21.2,33.0
2025-05-26 16:52:46,52.19626159918808,8.504635212970145,151,71.1,116,37.8
2025-05-26 16:52:50,52.19627461595495,8.50237913342526,153,72.5,23.2,49.2
2025-05-26 16:52:54,52.19628642043855,8.500141659054682,152,63.9,21.8,135
2025-05-26 16:52:58,52.19630072834982,8.497907935971847,152,26.2,81.8,119
2025-05-26 16:53:02,52.196342538907054,8.49566605837061,152,72.5,23.0,31.5
2025-05-26 16:53:06,52.19640120130475,8.49353250780214,145,47.7,23.4,29.7
2025-05-26 16:53:10,52.19647777849139,8.491523672527492,137,125,27.6,26.5
2025-05-26 16:53:14,52.19657820629189,8.489497744940453,138,84.4,148,336
2025-05-26 16:53:18,52.19671184068199,8.487615456590673,129,53.6,37.0,129
2025-05-26 16:53:22,52.1969557915136,8.485921064509673,118,84.8,115,48.9
2025-05-26 16:53:26,52.197170993008775,8.484302918449496,112,61.8,32.9,42.8
2025-05-26 16:53:30,52.19738137281902,8.482765193294235,107,41.4,26.0,25.0
2025-05-26 16:53:34,52.19760516498454,8.481366376443214,98,78.4,20.1,32.3
2025-05-26 16:53:38,52.197871402406854,8.480093466733914,91,51.9,37.3,27.3
2025-05-26 16:53:42,52.198112720760335,8.478900495592908,85,80.7,19.7,30.1
2025-05-26 16:53:46,52.19834054698861,8.477792659813723,79,71.4,20.5,29.1
2025-05-26 16:53:50,52.198549763733546,8.476669318696453,80,68.2,112,32.8
2025-05-26 16:53:54,52.1987592145076,8.475557787191637,79,77.5,47.4,28.4
2025-05-26 16:53:58,52.19896763245631,8.47446088819748,78,38.6,119,128
2025-05-26 16:54:02,52.19918995698043,8.473394281730638,76,75.6,20.1,32.2
2025-05-26 16:54:07,52.19945888670702,8.47210833320663,92,85.2,28.2,31.0
2025-05-26 16:54:11,52.199647751232305,8.471125413718022,70,78.8,113,34.7
2025-05-26 16:54:16,52.19989934193264,8.470033733231988,79,70.8,22.4,34.3
2025-05-26 16:54:20,52.20009992401157,8.469127982599861,65,88.8,112,41.3
2025-05-26 16:54:24,52.200303374641244,8.468195551435254,67,79.4,31.7,119
2025-05-26 16:54:28,52.20047331126848,8.46727530271363,65,216,42.0,25.3
2025-05-26 16:54:32,52.20065492222186,8.466342299549181,66,35.9,27.7,124
2025-05-26 16:54:36,52.20083427450535,8.465476945454826,62,49.6,132,153
2025-05-26 16:54:40,52.20102904529312,8.464565918818588,65,89.1,147,65.1
2025-05-26 16:54:44,52.20121326812804,8.463669218311932,64,44.3,144,166
2025-05-26 16:54:48,52.20141573574337,8.462784805571166,64,43.7,53.1,129
2025-05-26 16:54:52,52.20161319893983,8.4619047412027,63,33.3,24.3,128
2025-05-26 16:54:56,52.201800916200575,8.461035044968733,62,78.9,48.5,182
2025-05-26 16:55:00,52.20199242177135,8.460149124314725,64,164,52.7,159
2025-05-26 16:55:04,52.202187556191255,8.459285722679141,62,85.2,136,128
2025-05-26 16:55:08,52.20237712129549,8.458429806540638,62,88.2,52.1,150
2025-05-26 16:55:12,52.202558347580656,8.457544220159464,63,73.5,118,38.0
2025-05-26 16:55:16,52.20273112106024,8.456684999789873,61,74.1,37.9,144
2025-05-26 16:55:20,52.202916132143585,8.455920991871379,55,68.6,138,135
2025-05-26 16:55:24,52.20312378834996,8.455139555006618,58,33.1,159,162
2025-05-26 16:55:28,52.20331995857203,8.454340273533232,58,68.0,42.5,162
2025-05-26 16:55:32,52.203486799199254,8.453531797803102,58,164,47.8,54.1
2025-05-26 16:55:36,52.20364424365274,8.452736351499192,56,55.6,146,167
2025-05-26 16:55:40,52.203816963119806,8.452024218666946,52,163,163,41.5
2025-05-26 16:55:48,52.20408361795048,8.450867540245952,84,105,23.0,165
2025-05-26 16:55:52,52.20417449780128,8.450406292065637,33,77.8,51.7,35.4
2025-05-26 16:55:56,52.20426904041747,8.44999806043451,29,197,132,29.4
2025-05-26 16:56:00,52.20436072759519,8.449583295876996,30,197,166,76.3
2025-05-26 16:56:08,52.204436117203166,8.449215419371157,26,168,262,61.2
2025-05-26 16:56:49,52.20443769677054,8.449037197094205,12,478,49.7,134
2025-05-26 16:56:57,52.20460264265594,8.448348420259666,50,675,267,183
2025-05-26 16:57:02,52.204695477384256,8.447916917045696,31,160,262,109
2025-05-26 16:57:06,52.20479453019201,8.44751298006725,29,85.6,166,259
2025-05-26 16:57:11,52.20495643539857,8.446809093366744,51,245,165,162
2025-05-26 16:57:15,52.20508267748623,8.446074545689807,51,55.1,141,113
2025-05-26 16:57:19,52.20520512578342,8.44536027819443,50,37.6,45.6,258
2025-05-26 16:57:23,52.20534911171456,8.444663575538765,50,159,61.2,41.2
2025-05-26 16:57:27,52.205502087276756,8.443950747842177,51,204,265,80.6
2025-05-26 16:57:31,52.20568159862147,8.44316570287995,57,72.5,46.8,38.4
2025-05-26 16:57:35,52.20588735884386,8.442235838311577,67,75.8,28.8,164
2025-05-26 16:57:39,52.20609627559449,8.441171890190391,76,81.4,35.8,39.4
2025-05-26 16:57:43,52.206303441838884,8.439956642854826,85,74.9,118,132
2025-05-26 16:57:47,52.2065052824153,8.438549200921832,98,72.7,47.9,139
2025-05-26 16:57:51,52.20668596187172,8.436889149245358,114,90.8,38.1,40.1
2025-05-26 16:57:55,52.206844015159334,8.435218091836907,115,71.2,22.8,36.2
2025-05-26 16:57:59,52.20699405702244,8.433360881316789,127,39.7,141,119
2025-05-26 16:58:03,52.2070594140966,8.43144044204489,131,166,102,50.1
2025-05-26 16:58:07,52.207035474709166,8.429413338204721,138,,32.8,30.4
2025-05-26 16:58:12,52.20698585441429,8.426776218621862,179,200,24.9,28.2
2025-05-26 16:58:16,52.206975265597826,8.424605031363694,147,68.2,49.4,36.9
2025-05-26 16:58:20,52.20696034238843,8.422385510336191,151,168,43.7,128
2025-05-26 16:58:24,52.206934432669584,8.420141946515614,152,433,91.9,45.6
2025-05-26 16:58:28,52.20690905108773,8.417892596989644,153,57.7,67.5,49.7
2025-05-26 16:58:32,52.20688458338745,8.415580791155213,157,48.2,31.0,32.1
2025-05-26 16:58:36,52.20686999494621,8.413296441537621,155,75.9,128,35.3
2025-05-26 16:58:40,52.20686684155255,8.411057847390552,152,44.7,128,31.8
2025-05-26 16:58:44,52.20684867173181,8.408779885254194,155,202,90.7,76.2
2025-05-26 16:58:48,52.20682023171052,8.406527413510092,153,57.2,159,41.5
2025-05-26 16:58:52,52.206797098276105,8.404236594730436,156,,,
2025-05-26 16:58:59,52.206760989225664,8.400203023267833,274,,67.6,37.7
