timestamp,latitude,longitude,distance_m,ping_8.8.8.8,ping_1.1.1.1,ping_9.9.9.9,ping_google.com,ping_uni-osnabrueck.de,ping_utwente.nl
2025-06-09 09:21:34,52.27259204749228,8.061634939402111,10,74.8,28.9,25.1,24.5,,28.5
2025-06-09 09:24:58,52.27265153140664,8.061745823761244,10,269,38.1,153,42.4,,28.8
2025-06-09 09:25:40,52.272557841322055,8.061759733389424,10,210,112,33.3,26.3,,27.4
2025-06-09 09:27:28,52.27253365229914,8.061590254740914,11,221,23.2,27.0,142,,34.1
2025-06-09 09:33:51,52.27262321294542,8.061619163663957,10,646,50.9,126,23.8,,28.3
2025-06-09 09:34:32,52.27252253365196,8.061627528289087,11,276,53.7,163,23.7,,48.1
2025-06-09 09:35:57,52.272613988255415,8.061609124468914,10,258,39.5,133,28.0,,32.5
2025-06-09 09:36:25,52.27267160456883,8.061492854210403,10,287,291,30.3,22.1,,29.2
2025-06-09 09:37:11,52.27259254493059,8.061573333494849,10,348,32.4,140,27.9,,43.6
2025-06-09 09:38:09,52.2725031582919,8.061546448165933,10,646,27.6,152,40.1,,30.9
2025-06-09 09:39:30,52.27259393760339,8.061511529851632,10,287,30.3,24.2,162,,32.1
2025-06-09 09:40:17,52.2726863204331,8.061446934093553,11,96.8,20.6,31.2,24.6,,28.6
2025-06-09 09:43:43,52.272565100678094,8.061657776996638,19,316,172,28.2,26.3,,30.6
2025-06-09 09:44:12,52.272655791502466,8.061595853539721,10,79.1,19.8,21.7,23.9,,30.7
2025-06-09 09:44:38,52.27273077357914,8.061481618297801,11,104,23.2,21.5,24.4,,28.8
2025-06-09 09:46:14,52.27263343337321,8.0615120818101,11,79.1,45.6,25.2,23.1,,34.7
2025-06-09 09:46:57,52.272627448763394,8.061659433339628,10,90.0,103,119,23.5,,37.2
2025-06-09 09:49:38,52.27254733951828,8.061494058045772,14,47.4,21.9,32.9,23.8,,28.4
2025-06-09 09:49:43,52.27230688313283,8.061364442292401,28,64.4,21.4,26.1,29.9,,32.3
2025-06-09 09:49:48,52.27191905785641,8.061116721279028,46,61.2,21.8,124,34.5,,138
2025-06-09 09:49:53,52.2713311107984,8.060537936512416,76,60.8,19.7,32.3,109,,31.5
2025-06-09 09:49:58,52.27071518354619,8.059900908159609,81,25.2,18.6,32.0,25.5,,39.3
2025-06-09 09:50:03,52.270068875333955,8.059272563731884,83,80.7,29.4,32.0,38.9,,108
2025-06-09 09:50:08,52.26936357515198,8.058729763611204,86,80.4,25.5,33.3,41.1,,52.2
2025-06-09 09:50:13,52.26865632299072,8.058199687227196,86,193,72.4,34.7,55.7,,176
2025-06-09 09:50:18,52.26804753168225,8.057654410400316,77,37.5,24.6,30.6,27.4,,52.8
2025-06-09 09:50:22,52.2675120367199,8.057277734788775,64,32.9,25.0,40.9,29.0,,75.2
2025-06-09 09:50:27,52.26686511655423,8.056678590171748,82,128,28.6,28.4,32.6,,30.9
2025-06-09 09:50:33,52.266086627844864,8.055827161404542,104,76.4,30.7,33.5,33.5,,52.0
2025-06-09 09:50:38,52.26537943655664,8.055034303469146,95,163,49.9,53.4,40.2,,44.5
2025-06-09 09:50:43,52.26459120423735,8.053989871141662,112,40.5,21.7,27.5,36.7,,47.8
2025-06-09 09:50:48,52.26383402116862,8.052472433244354,133,196,37.3,36.4,32.9,,41.6
2025-06-09 09:50:53,52.263290835849766,8.050609687768427,140,80.3,33.7,38.4,36.0,,74.5
2025-06-09 09:50:58,52.26299191131156,8.048298106556247,160,43.4,24.5,119,29.8,,49.9
2025-06-09 09:51:03,52.262709397506036,8.045913226919287,165,90.5,125,128,29.6,,100
2025-06-09 09:51:08,52.262408211015384,8.043570096581973,162,72.5,31.7,66.6,46.3,,57.1
2025-06-09 09:51:13,52.262029018267754,8.04101837845731,178,45.7,143,52.2,32.5,,45.7
2025-06-09 09:51:18,52.26166395703364,8.038460727297537,178,84.6,23.3,28.4,132,,49.3
2025-06-09 09:51:23,52.261310304071806,8.035682197781549,193,,741,33.4,32.0,,66.2
2025-06-09 09:51:30,52.260755123680816,8.031727642025407,276,125,32.0,43.6,28.4,,79.2
2025-06-09 09:51:35,52.260291556035085,8.028768371855563,207,206,79.7,58.7,259,,30.5
2025-06-09 09:51:41,52.259499907271525,8.025477177349362,240,58.7,35.2,134,134,,42.7
2025-06-09 09:51:46,52.258515871595485,8.022937447434867,204,97.0,162,47.7,64.4,,77.5
2025-06-09 09:51:51,52.25725725814679,8.020823163280864,200,92.4,38.2,139,136,,40.7
2025-06-09 09:51:56,52.2557323784055,8.018972759237375,211,164,24.8,40.8,140,,52.3
2025-06-09 09:52:01,52.25428877665249,8.017050445889728,207,91.8,52.1,106,52.7,,48.4
2025-06-09 09:52:06,52.252840941460555,8.015007674369711,212,100,147,116,141,,52.1
2025-06-09 09:52:12,52.251038371988166,8.012473139323523,264,85.1,258,159,42.5,,59.3
2025-06-09 09:52:18,52.24922472457151,8.009909352327014,266,204,57.6,55.3,65.1,,55.7
2025-06-09 09:52:23,52.24776865849128,8.007705543329635,220,142,108,93.9,66.9,,67.0
2025-06-09 09:52:28,52.24651101991714,8.005152787654554,223,91.7,53.8,56.3,77.9,,92.4
2025-06-09 09:52:33,52.24556993798457,8.00232425923613,219,165,50.4,37.3,69.7,,80.5
2025-06-09 09:52:38,52.24501026047015,7.999407524651363,208,87.2,24.5,38.7,48.5,,62.4
