timestamp,latitude,longitude,distance_m,ping_8.8.8.8,ping_1.1.1.1,ping_9.9.9.9,ping_google.com,ping_uni-osnabrueck.de,ping_utwente.nl
2025-06-16 18:11:23,52.31040469486434,7.076198060335135,143,41.9,34.8,26.7,28.5,,37.7
2025-06-16 18:11:27,52.310337305652226,7.0740711671625425,144,45.1,30.4,27.0,28.1,,38.2
2025-06-16 18:11:31,52.310254277372316,7.071956550455047,144,45.8,30.6,25.6,25.9,,39.2
2025-06-16 18:11:35,52.31016833043422,7.069841142491738,144,35.2,30.4,25.1,28.0,,38.6
2025-06-16 18:11:39,52.310093125681476,7.067723287417027,144,51.8,29.2,27.4,25.6,,36.1
2025-06-16 18:11:43,52.31002693612312,7.065602605395021,144,36.5,29.3,27.3,26.9,,38.4
2025-06-16 18:11:47,52.30995375901742,7.063481142962868,144,48.2,39.9,32.1,27.2,,39.8
2025-06-16 18:11:51,52.30988486584429,7.061369946292527,143,48.9,30.4,28.1,29.0,,80.5
2025-06-16 18:11:55,52.30979468604369,7.059270563506279,143,144,222,45.4,54.9,,35.6
2025-06-16 18:12:00,52.309692729055605,7.056647117619403,178,159,39.7,53.0,39.7,,40.3
2025-06-16 18:12:05,52.30959617714398,7.054006228303795,179,48.5,46.6,37.2,38.2,,49.0
2025-06-16 18:12:09,52.30952242124598,7.051906722286692,142,435,34.9,41.4,62.8,,49.3
2025-06-16 18:12:14,52.309435102057996,7.049252439119207,180,87.3,37.9,37.9,51.7,,63.7
2025-06-16 18:12:19,52.30934977494962,7.046635986830606,178,235,171,92.2,127,,43.4
2025-06-16 18:12:24,52.30926306282875,7.044079495830086,174,77.5,53.0,33.8,53.1,,72.5
2025-06-16 18:12:29,52.30916774893128,7.041532495973559,173,51.8,166,153,47.0,,53.2
2025-06-16 18:12:34,52.309071470607,7.039020638359524,171,111,45.0,165,37.2,,43.9
2025-06-16 18:12:39,52.308981463996915,7.036499958413304,171,187,45.0,160,90.0,,61.0
2025-06-16 18:12:44,52.30889816898004,7.033947938464245,173,200,47.0,161,72.7,,
2025-06-16 18:12:50,52.308789597283564,7.030906245619075,207,,,,,,
2025-06-16 18:12:59,52.30862183101577,7.026337014383003,311,,,,,,
2025-06-16 18:13:08,52.30846213415331,7.021758129296805,311,,,,,,
2025-06-16 18:13:17,52.30829104401261,7.017182509979999,311,,,,,,
2025-06-16 18:13:26,52.30811522526974,7.012618509203852,310,,,,,,
2025-06-16 18:13:35,52.30795447264073,7.008037489041302,311,,,,,,
2025-06-16 18:13:44,52.30778596508943,7.00347784771359,310,,,,,,
2025-06-16 18:13:53,52.30763717629418,6.998902416611497,311,,,,,,
2025-06-16 18:13:58,52.30753230904461,6.995851644000772,207,,,,,,
2025-06-16 18:14:02,52.307475366304054,6.994353668999926,102,,,,,,
2025-06-16 18:14:05,52.30741117974193,6.992853851410589,102,,,,,,
2025-06-16 18:14:08,52.307348857314246,6.991324373897833,104,,,,,,
2025-06-16 18:14:11,52.30728835582009,6.989803080301665,103,,,,,,
2025-06-16 18:14:14,52.30722412093513,6.988272982773853,104,,,,,,
2025-06-16 18:14:17,52.307143009926676,6.986756631042764,103,,,,,,
2025-06-16 18:14:20,52.3070131564318,6.985233501943492,104,,,,,,
2025-06-16 18:14:23,52.30681247850278,6.9837378089095585,104,,,,,,
2025-06-16 18:14:26,52.3066069577737,6.982238690357534,104,,,,,,
2025-06-16 18:14:29,52.30639214082048,6.980742158556203,104,,,,,,
2025-06-16 18:14:32,52.30619591415188,6.9792368070104,104,,,,,,
2025-06-16 18:14:35,52.30600356272128,6.977737684435909,104,,,,,,
2025-06-16 18:14:38,52.30580237551336,6.976248515166231,103,,,,,,
2025-06-16 18:14:41,52.30562338735983,6.974779508307852,101,,,,,,
2025-06-16 18:14:44,52.30547923573318,6.973329225272061,99,,,,,,
2025-06-16 18:14:47,52.305385159137245,6.971875844616907,99,,,,,,
2025-06-16 18:14:50,52.30534062830225,6.9704349753406305,98,,,,,,
2025-06-16 18:14:54,52.30533395686918,6.968528317052067,129,,,,,,
2025-06-16 18:14:57,52.30533839442735,6.967103796583064,96,,,,,,
2025-06-16 18:15:00,52.305345254985305,6.965691040620449,96,,,,,,
2025-06-16 18:15:03,52.305373298601,6.964324689091657,92,,,,,,
2025-06-16 18:15:06,52.30544173371975,6.963012774762147,89,,,,,,
2025-06-16 18:15:09,52.30553670980761,6.961777675838482,84,,,,,,
2025-06-16 18:15:12,52.305657341720824,6.960598608651267,81,,,,,,
2025-06-16 18:15:15,52.305776051957565,6.959503166318151,75,,,,,,
2025-06-16 18:15:18,52.30589928135854,6.958491070858022,70,,,,,,
2025-06-16 18:15:21,52.30601328793786,6.957540265478251,65,,,,,,
2025-06-16 18:15:24,52.30612215078677,6.956621957859305,63,,,,,,
2025-06-16 18:15:27,52.30622635364315,6.955710179636124,63,,,,,,
2025-06-16 18:15:30,52.30633305767343,6.95476695707075,65,,,,,,
2025-06-16 18:15:33,52.30644107384303,6.953815386089571,65,,,,,,
2025-06-16 18:15:36,52.306555605419724,6.952861203271153,66,,,,,,
2025-06-16 18:15:40,52.306692046645125,6.951599374509586,87,,,,,,
2025-06-16 18:15:43,52.306804054072174,6.95063937063052,66,,,,,,
2025-06-16 18:15:46,52.30690742032475,6.949677170751084,66,,,,,,
2025-06-16 18:15:49,52.306985861705854,6.948716095575328,65,,,,,,
2025-06-16 18:15:52,52.307072340652525,6.947740879294955,66,,,,,,
2025-06-16 18:15:55,52.3071177226759,6.946751964640158,67,,,,,,
2025-06-16 18:15:58,52.3071185081416,6.945762767936472,67,,,,,,
2025-06-16 18:16:01,52.30709645968835,6.94478902758407,66,,,,,,
2025-06-16 18:16:04,52.30707489314168,6.943818157443742,66,,,,,,
2025-06-16 18:16:07,52.30705386152416,6.942842503901031,66,,,,,,
2025-06-16 18:16:10,52.30701029256429,6.941905356304019,63,,,,,,
2025-06-16 18:16:13,52.306946533833425,6.941019740076639,60,,,,,,
