timestamp,latitude,longitude,distance_m,ping_8.8.8.8,ping_1.1.1.1,ping_9.9.9.9,ping_google.com,ping_uni-osnabrueck.de,ping_utwente.nl
2025-06-16 08:38:18,51.962061066742336,7.637304591281553,30,64.7,21.0,17.3,22.2,,25.9
2025-06-16 08:38:23,51.96272388944615,7.637979899403413,87,167,24.5,17.2,27.4,,26.8
2025-06-16 08:38:27,51.963345377220804,7.638493564132915,77,37.3,22.4,22.5,23.3,,24.7
2025-06-16 08:38:31,51.96387520850459,7.638956193411341,66,81.6,23.3,20.2,21.5,,50.6
2025-06-16 08:38:36,51.964538786421265,7.639542626259415,84,71.7,26.4,118,22.4,,29.3
2025-06-16 08:38:41,51.965160674702425,7.6402138448410515,83,205,136,40.4,33.2,,38.2
2025-06-16 08:38:46,51.96581839446768,7.640864415433339,85,219,118,23.0,31.2,,26.5
2025-06-16 08:38:51,51.9664557960216,7.641481326890148,82,227,131,27.4,23.5,,53.0
2025-06-16 08:38:56,51.96708297368477,7.6421458666628475,83,164,124,109,28.1,,29.1
2025-06-16 08:39:01,51.967732924379156,7.642880205330317,88,313,39.8,26.9,43.9,,54.4
2025-06-16 08:39:06,51.96849857247021,7.643717990494653,102,243,123,22.0,29.1,,46.4
2025-06-16 08:39:11,51.96939506624047,7.644656655196208,118,61.7,26.4,32.4,140,,155
2025-06-16 08:39:16,51.97038102235728,7.645773325942873,133,228,121,19.2,25.1,,45.7
2025-06-16 08:39:21,51.97137995753189,7.6469302746018455,136,,874,29.0,21.8,,29.0
2025-06-16 08:39:28,51.97276459188772,7.648544901037505,189,71.6,29.6,27.6,29.4,,87.2
2025-06-16 08:39:33,51.97390676257243,7.649838938526352,154,86.4,28.5,24.7,115,,34.3
2025-06-16 08:39:38,51.975006761886455,7.651173356799996,152,67.6,29.4,112,108,,28.1
2025-06-16 08:39:43,51.975988555712405,7.652447681231444,139,84.2,30.4,22.4,29.3,,57.9
2025-06-16 08:39:48,51.976836437301316,7.653779021943511,131,198,43.6,307,35.5,,57.1
2025-06-16 08:39:53,51.97762715134412,7.655189219028285,130,80.1,33.9,33.9,43.0,,31.2
2025-06-16 08:39:58,51.978301388037465,7.656495177480683,116,93.6,126,120,26.4,,33.9
2025-06-16 08:40:03,51.97890793973206,7.657551141759508,98,70.9,128,25.7,26.5,,36.9
2025-06-16 08:40:08,51.97953581285073,7.658610836565996,100,83.1,138,121,29.7,,32.3
2025-06-16 08:40:13,51.980176218567586,7.659629797040092,99,68.6,123,23.1,25.9,,39.8
2025-06-16 08:40:18,51.98081357930801,7.6606118342014655,97,77.9,27.0,22.0,120,,30.4
2025-06-16 08:40:23,51.98147218552163,7.661596563214557,99,42.3,26.9,23.3,127,,34.0
2025-06-16 08:40:28,51.982098668778605,7.662589273006526,97,36.1,30.0,115,122,,32.8
2025-06-16 08:40:33,51.98268484918652,7.663649898705937,97,82.2,127,106,122,,33.0
2025-06-16 08:40:38,51.98326507906006,7.664647433718568,93,35.4,29.7,23.9,123,,67.7
2025-06-16 08:40:43,51.98390457135207,7.665613753287022,97,75.6,116,113,110,,32.1
2025-06-16 08:40:48,51.98460368149558,7.666739654003901,109,62.7,27.5,23.1,25.2,,67.8
2025-06-16 08:40:53,51.98543502282737,7.667881783903398,121,72.5,125,116,119,,123
2025-06-16 08:40:58,51.98638072799559,7.669314644724663,143,94.7,36.3,33.5,26.0,,32.9
2025-06-16 08:41:03,51.98735455632024,7.670925006900462,154,45.7,38.3,33.4,32.7,,34.1
