timestamp,latitude,longitude,distance_m,ping_8.8.8.8,ping_1.1.1.1,ping_9.9.9.9,ping_google.com,ping_uni-osnabrueck.de,ping_utwente.nl
2025-06-16 13:35:25,52.26142703917165,6.799802198732729,37,210,53.0,55.8,67.8,,101
2025-06-16 13:35:30,52.261596836591295,6.800458753424182,48,220,53.5,159,75.0,,94.1
2025-06-16 13:35:35,52.261821284923535,6.801034849136988,46,80.5,51.3,59.3,70.6,,84.1
2025-06-16 13:35:40,52.26206858690733,6.801658199307414,50,195,162,163,85.0,,82.2
2025-06-16 13:35:45,52.26233759227505,6.802304248090238,53,162,161,163,76.4,,91.9
2025-06-16 13:35:50,52.26258849817808,6.803003830610342,55,73.5,57.2,62.6,69.6,,93.9
2025-06-16 13:35:55,52.26284038374664,6.8036710940978145,53,201,157,173,95.7,,87.2
2025-06-16 13:36:00,52.26311122809795,6.804405156504697,58,102,78.2,229,91.4,,87.0
2025-06-16 13:36:05,52.26344044964754,6.805264005589884,68,165,158,157,77.8,,86.7
2025-06-16 13:36:10,52.26382010140977,6.806233552322263,78,117,54.8,164,179,,90.1
2025-06-16 13:36:15,52.264238536069996,6.807341830615619,88,71.6,56.5,64.8,71.7,,83.8
2025-06-16 13:36:20,52.26471019378443,6.808580194215384,99,99.0,59.8,87.9,80.7,,91.7
2025-06-16 13:36:25,52.26520053174949,6.809930876360717,106,132,57.9,61.1,75.4,,84.2
2025-06-16 13:36:30,52.26577233025835,6.81141320109917,119,97.3,164,176,73.8,,80.5
2025-06-16 13:36:35,52.26637003010783,6.812994353531683,126,197,55.3,141,170,,79.3
2025-06-16 13:36:40,52.26698741864135,6.814683759245306,133,106,56.2,59.2,101,,79.7
2025-06-16 13:36:45,52.26764149293585,6.816400396357934,137,73.7,158,50.6,73.6,,79.5
2025-06-16 13:36:50,52.26834553387752,6.818282547927785,150,199,70.7,57.1,66.1,,89.8
2025-06-16 13:36:55,52.26909401103563,6.820166157036944,152,200,60.0,58.3,72.9,,92.0
2025-06-16 13:37:00,52.26986485966489,6.822089234031566,156,239,53.2,52.5,70.2,,86.6
2025-06-16 13:37:05,52.27064423516691,6.824151565211206,164,167,51.8,66.3,80.3,,78.3
2025-06-16 13:37:10,52.27144721468137,6.826261512336089,169,172,57.0,68.1,67.3,,85.9
2025-06-16 13:37:15,52.2722672227821,6.828372155366639,170,201,67.9,55.9,85.6,,86.1
2025-06-16 13:37:20,52.27304172663697,6.83053538336884,170,154,171,58.4,71.0,,98.8
2025-06-16 13:37:25,52.273742729506374,6.83281626905375,173,208,56.6,57.9,70.8,,86.7
2025-06-16 13:37:30,52.27445083941364,6.835103771323393,174,198,55.1,64.0,72.3,,83.0
2025-06-16 13:37:35,52.27519140181446,6.837362023804285,174,157,147,53.9,74.8,,77.4
2025-06-16 13:37:40,52.275937107682196,6.839616487771592,174,161,153,64.1,66.2,,76.9
2025-06-16 13:37:45,52.27664605988291,6.841831689164132,170,164,157,63.5,82.2,,77.6
2025-06-16 13:37:50,52.277360012193526,6.844135638952627,175,158,159,58.0,74.1,,81.8
2025-06-16 13:37:55,52.27806638148024,6.846371815174909,171,203,163,67.6,82.0,,86.5
2025-06-16 13:38:00,52.278799960744195,6.8486375497249625,174,159,158,76.0,76.2,,84.9
2025-06-16 13:38:05,52.27955560346524,6.850883042701365,174,199,55.3,52.7,67.8,,82.5
2025-06-16 13:38:10,52.2802472288453,6.853119102633067,170,195,63.5,57.0,70.7,,85.0
2025-06-16 13:38:15,52.28094290785006,6.8553735695179565,171,157,54.0,157,74.9,,78.7
2025-06-16 13:38:20,52.281686182966304,6.857626627161869,174,170,52.5,51.1,75.5,,87.6
2025-06-16 13:38:25,52.28238122982418,6.859825032151466,168,198,161,112,74.0,,93.8
2025-06-16 13:38:30,52.283108860246415,6.862087847076259,173,199,160,54.3,72.4,,93.8
2025-06-16 13:38:35,52.28386848357496,6.864320374104024,173,162,259,64.2,75.8,,79.1
2025-06-16 13:38:40,52.284707105491506,6.866510203188948,175,195,157,63.2,96.2,,80.5
2025-06-16 13:38:45,52.28551763109336,6.868701682560577,174,202,165,69.2,81.7,,80.2
2025-06-16 13:38:50,52.2863379630752,6.870866026532799,173,158,160,52.2,68.8,,91.8
2025-06-16 13:38:55,52.287149752147954,6.873027237549342,172,160,156,52.4,67.6,,103
2025-06-16 13:39:00,52.28797855389825,6.875198446897666,174,197,159,161,68.2,,81.9
2025-06-16 13:39:05,52.28878120368347,6.877388823837685,173,165,161,162,73.1,,87.8
2025-06-16 13:39:10,52.28956841497724,6.879563750923381,171,67.1,52.1,60.8,67.4,,84.4
2025-06-16 13:39:15,52.290397691786204,6.881722729291166,173,161,256,58.8,77.1,,79.5
2025-06-16 13:39:20,52.2911966812632,6.8838804251363435,171,157,161,161,73.0,,75.9
2025-06-16 13:39:25,52.29202112953223,6.886068687703784,174,198,161,62.9,70.8,,70.9
2025-06-16 13:39:30,52.2928463267318,6.888253305916731,174,200,253,55.3,71.5,,118
2025-06-16 13:39:35,52.2936761865699,6.890384096354747,171,182,248,57.2,88.8,,80.9
2025-06-16 13:39:40,52.294497699503964,6.892544489006675,173,172,184,62.2,72.4,,100
2025-06-16 13:39:45,52.29531059173135,6.8947248114315824,173,230,163,60.3,71.7,,77.7
2025-06-16 13:39:50,52.296119430568396,6.896848646408056,170,75.5,58.2,49.1,155,,103
2025-06-16 13:39:55,52.29695693459165,6.89903674387541,175,143,159,163,71.4,,90.8
2025-06-16 13:40:00,52.297765053400546,6.901253894139627,175,71.7,58.6,60.2,72.8,,87.2
2025-06-16 13:40:05,52.298536252040535,6.90338860840157,168,199,161,170,73.0,,86.0
2025-06-16 13:40:10,52.299355881227285,6.905576931304525,174,104,76.8,62.7,90.8,,90.7
2025-06-16 13:40:15,52.30015240328949,6.907687143899872,168,198,53.0,52.0,72.1,,92.0
2025-06-16 13:40:20,52.30093044043636,6.90984977260874,170,190,53.6,69.2,86.3,,79.8
2025-06-16 13:40:25,52.30155859733242,6.912234997046476,176,161,55.4,65.9,72.4,,99.4
2025-06-16 13:40:30,52.30214308887348,6.914652950522045,176,118,78.4,62.7,79.8,,77.4
2025-06-16 13:40:35,52.302724435611466,6.917063176711764,176,72.2,60.6,52.3,72.7,,86.0
2025-06-16 13:40:40,52.30329543312079,6.9192459644620925,161,165,66.3,48.7,67.4,,80.6
2025-06-16 13:40:45,52.30385063928158,6.921256918529853,150,194,67.7,56.6,90.1,,68.1
