timestamp,latitude,longitude,distance_m,ping_8.8.8.8,ping_1.1.1.1,ping_9.9.9.9,ping_google.com,ping_uni-osnabrueck.de,ping_utwente.nl
2025-06-16 09:49:00,52.26942908707284,8.08051826459792,67,195,43.9,44.5,57.6,,58.3
2025-06-16 09:49:06,52.26877057430479,8.085823852872775,368,92.9,51.8,159,151,,127
2025-06-16 09:49:11,52.26853602647577,8.088402175322042,177,158,35.2,41.5,157,,68.1
2025-06-16 09:49:16,52.26854782630208,8.090379604723552,134,72.3,52.3,51.3,44.5,,70.5
2025-06-16 09:49:21,52.26830135949883,8.092859436081419,170,112,33.4,42.7,45.1,,66.4
2025-06-16 09:49:26,52.26795180268806,8.09536442015326,174,196,55.3,50.4,42.3,,74.2
2025-06-16 09:49:31,52.26756337725985,8.09756172424226,155,90.5,124,132,116,,67.3
2025-06-16 09:49:37,52.26722415899246,8.100854893777788,227,164,163,175,62.1,,82.5
2025-06-16 09:49:43,52.266853151877406,8.104211266836183,232,54.9,43.2,42.5,58.5,,78.0
2025-06-16 09:49:48,52.2666040517715,8.106947505328934,188,50.2,131,45.1,156,,72.3
2025-06-16 09:49:53,52.26638791001391,8.10982157720327,197,86.4,253,172,64.2,,74.0
2025-06-16 09:49:59,52.26620371014651,8.113145060781944,227,194,45.9,50.3,58.3,,74.0
2025-06-16 09:50:04,52.26604037794113,8.115941637090694,191,89.9,141,240,59.0,,77.2
2025-06-16 09:50:10,52.26586088666658,8.119326227203207,231,199,132,169,50.9,,80.6
2025-06-16 09:50:16,52.265686519531044,8.122746006322322,233,101,47.2,58.8,54.3,,70.5
2025-06-16 09:50:21,52.265531384924415,8.125579374945868,193,114,41.5,141,63.0,,83.6
2025-06-16 09:50:26,52.26535213505804,8.12837553190643,191,81.1,47.1,84.2,76.6,,74.2
2025-06-16 09:50:31,52.26517040756814,8.131186112142439,192,201,260,104,92.4,,93.8
2025-06-16 09:50:37,52.264980752956035,8.134568903318943,231,167,286,87.7,67.4,,81.3
2025-06-16 09:50:43,52.26477359280722,8.13790918293678,228,88.3,130,54.5,50.6,,64.9
2025-06-16 09:50:48,52.264597100752276,8.140766277240225,195,54.4,46.2,68.1,77.2,,70.1
2025-06-16 09:50:53,52.26443369418849,8.143588065944193,192,59.2,54.5,68.9,79.9,,89.1
2025-06-16 09:50:58,52.26426097520868,8.146401501719476,192,208,97.1,74.2,63.8,,99.4
2025-06-16 09:51:03,52.26411703379374,8.149158726299545,188,108,39.7,66.6,80.5,,80.5
