timestamp,latitude,longitude,distance_m,ping_8.8.8.8,ping_1.1.1.1,ping_9.9.9.9,ping_google.com,ping_uni-osnabrueck.de,ping_utwente.nl
2025-06-16 11:12:21,52.02981260534209,8.53347089370427,26,198,44.1,54.8,51.6,,77.4
2025-06-16 11:12:27,52.03007030839774,8.533854882936021,38,109,19.7,42.9,35.6,,57.3
2025-06-16 11:12:32,52.03036067235949,8.534232800676932,41,87.0,16.2,23.4,30.4,,40.4
2025-06-16 11:12:37,52.03068737509632,8.534674361270987,47,87.3,109,117,121,,42.9
2025-06-16 11:12:42,52.03105267560563,8.535232974730718,55,64.8,18.7,26.1,28.7,,39.3
2025-06-16 11:12:47,52.03145417941689,8.535913444445779,64,46.6,16.2,27.5,30.3,,42.4
2025-06-16 11:12:52,52.031951279210105,8.536747527755953,79,81.9,18.0,29.2,37.4,,46.1
2025-06-16 11:12:57,52.03242584998746,8.53768234292975,82,223,106,125,28.7,,45.1
2025-06-16 11:13:03,52.032962469162904,8.538940962499078,104,32.2,20.7,22.9,27.0,,55.2
2025-06-16 11:13:08,52.0333754765225,8.540007866060702,86,73.9,104,27.3,32.7,,45.4
2025-06-16 11:13:13,52.03371779710037,8.541122292127467,85,158,21.5,24.1,30.6,,62.5
2025-06-16 11:13:18,52.03400828555239,8.54223008555326,82,88.7,21.0,35.0,29.1,,46.6
2025-06-16 11:13:23,52.034287847904594,8.543322249735303,80,163,14.6,24.6,30.1,,42.1
2025-06-16 11:13:28,52.034603385908426,8.544467419488436,85,78.7,112,118,108,,44.8
2025-06-16 11:13:33,52.03493578200207,8.545652055496046,89,53.7,20.8,28.5,31.6,,46.0
2025-06-16 11:13:38,52.03537964571962,8.547021315275256,105,200,15.1,36.5,29.7,,40.9
2025-06-16 11:13:43,52.035923871268785,8.54846139969821,115,159,18.4,46.3,30.7,,46.6
2025-06-16 11:13:48,52.036602042065056,8.549982452190909,128,253,317,56.4,87.3,,53.7
2025-06-16 11:13:53,52.03739918386863,8.551470895842874,134,54.5,17.8,159,33.3,,41.7
2025-06-16 11:13:58,52.03831435724572,8.55289923233359,141,38.6,20.8,45.1,30.1,,60.5
2025-06-16 11:14:03,52.03941095066798,8.55418056401513,150,153,20.1,35.0,40.0,,40.7
2025-06-16 11:14:08,52.04064401775884,8.55547863263663,163,184,19.3,29.9,33.4,,43.1
2025-06-16 11:14:13,52.04198756506555,8.55682655535375,175,84.7,16.5,28.0,37.6,,42.6
2025-06-16 11:14:18,52.04340535050471,8.558236187266141,184,88.1,16.3,24.2,26.9,,42.7
2025-06-16 11:14:23,52.04481341723197,8.559719437218158,186,78.9,16.8,32.8,28.4,,41.5
2025-06-16 11:14:28,52.0463020749348,8.561213662860943,194,38.3,30.9,37.6,32.1,,66.1
2025-06-16 11:14:33,52.04780868117937,8.562750384897846,197,,343,49.9,76.9,,117
2025-06-16 11:14:39,52.04959522963345,8.564641747559365,237,160,162,136,92.3,,555
2025-06-16 11:14:45,52.05130268176418,8.566467143848227,227,91.8,19.8,32.6,36.8,,65.7
2025-06-16 11:14:50,52.052739307493674,8.567973838843656,190,204,35.6,49.5,54.0,,142
2025-06-16 11:14:55,52.054234974424695,8.569478436077954,195,158,18.0,39.2,41.0,,42.6
