timestamp,latitude,longitude,distance_m,ping_8.8.8.8,ping_1.1.1.1,ping_9.9.9.9,ping_google.com,ping_uni-osnabrueck.de,ping_utwente.nl
2025-06-10 15:07:27,51.956970239075645,7.635555028966355,10,366,47.4,54.9,36.4,,67.9
2025-06-10 15:09:14,51.95708992268232,7.635578709702094,13,201,42.2,48.8,251,,51.2
2025-06-10 15:09:19,51.95725592998908,7.635631619632841,18,35.9,31.4,50.2,42.3,,84.1
2025-06-10 15:09:24,51.95745967033404,7.635680328859274,22,84.2,32.8,95.4,53.4,,45.7
2025-06-10 15:09:29,51.957691416090036,7.63575224915145,26,160,49.1,52.6,43.8,,42.9
2025-06-10 15:09:34,51.9579131475492,7.635815708850228,25,195,31.2,47.9,52.3,,43.0
2025-06-10 15:09:42,51.9582695449169,7.635951934435733,40,76.1,19.2,57.0,54.9,,43.1
2025-06-10 15:09:47,51.95853513169563,7.636088738684586,30,48.4,30.5,47.4,40.9,,60.5
2025-06-10 15:09:52,51.958844447497874,7.636283268471831,36,203,42.3,160,45.2,,70.6
2025-06-10 15:09:57,51.95922440779448,7.636532235937256,45,37.9,31.8,53.6,49.4,,103
2025-06-10 15:10:02,51.95964829380728,7.6368250070790795,51,197,54.5,45.5,44.3,,97.3
2025-06-10 15:10:07,51.96011069657726,7.637137511910355,55,209,167,46.5,100,,59.7
2025-06-10 15:10:12,51.960620177932526,7.637502255646817,61,53.8,34.6,159,42.7,,74.9
2025-06-10 15:10:17,51.96118390520214,7.6379050701134075,68,48.6,28.8,25.1,47.9,,152
2025-06-10 15:10:22,51.96174512999116,7.6384284262262385,71,33.9,22.4,41.1,163,,67.2
2025-06-10 15:10:27,51.96232469657477,7.639067109595001,77,219,35.1,34.1,161,,45.8
2025-06-10 15:10:32,51.962921729046684,7.639722489916259,80,213,23.3,165,58.5,,58.1
2025-06-10 15:10:37,51.96351807686859,7.640376332806695,80,78.8,161,189,49.6,,50.7
2025-06-10 15:10:42,51.96412858254476,7.641031515567227,81,200,51.2,179,58.1,,51.8
2025-06-10 15:10:47,51.96478305561821,7.641739401427384,87,80.0,164,162,30.7,,45.7
2025-06-10 15:10:52,51.965515730776204,7.642536979774986,98,75.3,165,161,58.0,,46.0
2025-06-10 15:10:57,51.966294401371265,7.643365350531024,103,40.2,27.9,42.3,54.1,,48.6
2025-06-10 15:11:02,51.96713078342144,7.644151786028114,107,78.5,27.3,36.9,165,,49.7
2025-06-10 15:11:07,51.96806433262196,7.644716283845631,110,42.6,37.6,28.2,33.8,,48.9
2025-06-10 15:11:12,51.968993553178834,7.64497232318365,104,80.2,24.6,40.1,35.3,,54.3
2025-06-10 15:11:17,51.96988448842452,7.644930829192819,99,84.8,26.7,36.9,34.1,,41.1
2025-06-10 15:11:22,51.9706534663564,7.64470149538289,86,81.1,44.8,42.8,40.3,,50.6
2025-06-10 15:11:27,51.97131892075767,7.644323783609332,78,78.3,19.6,53.3,38.0,,40.4
