timestamp,latitude,longitude,distance_m,ping_8.8.8.8,ping_1.1.1.1,ping_9.9.9.9,ping_google.com,ping_uni-osnabrueck.de,ping_utwente.nl
2025-06-10 14:01:39,52.27295529295205,8.061838601989207,13,198,50.5,54.1,46.3,,67.4
2025-06-10 14:02:20,52.273072721918254,8.061745459654945,14,290,156,58.1,50.5,,83.6
2025-06-10 14:03:01,52.273093467700626,8.061586161721687,11,280,41.6,49.4,53.7,,75.4
2025-06-10 14:07:39,52.27305300286565,8.061418774898685,12,325,58.6,43.1,51.4,,66.2
2025-06-10 14:08:56,52.273149441921305,8.061333866568155,12,307,43.8,78.7,56.6,,74.3
2025-06-10 14:09:07,52.273216836075996,8.06115174632848,14,197,37.4,50.2,58.2,,66.5
2025-06-10 14:09:24,52.27330452870777,8.061108916676847,10,91.2,44.9,159,84.4,,68.1
2025-06-10 14:09:35,52.273246450078254,8.061304655238777,14,133,47.9,61.0,57.8,,78.2
2025-06-10 14:09:46,52.27317682799433,8.061398188397698,10,136,48.9,59.3,59.6,,77.3
2025-06-10 14:10:51,52.273209579492715,8.061247299106231,10,266,40.5,59.2,67.8,,86.6
2025-06-10 14:10:59,52.27316359441155,8.061418834924654,12,85.4,47.4,58.9,47.3,,68.5
2025-06-10 14:11:10,52.2731248645964,8.061569214006523,11,195,61.6,70.2,63.1,,63.2
2025-06-10 14:13:36,52.27303403138553,8.061607699206897,10,105,54.3,52.9,56.9,,64.4
2025-06-10 14:14:38,52.27310592359525,8.061444490075928,13,263,156,163,53.4,,74.7
2025-06-10 14:14:49,52.27315367276292,8.06131439277347,10,278,40.7,160,62.8,,84.2
2025-06-10 14:15:04,52.27308137844439,8.061466977736664,13,202,48.3,153,160,,73.6
2025-06-10 14:15:21,52.27301608299763,8.061577887141231,10,196,40.0,48.6,63.9,,80.5
2025-06-10 14:16:05,52.27293373113746,8.061640752835569,10,176,38.6,48.5,62.3,,75.8
2025-06-10 14:16:28,52.272889205740526,8.061511523604151,10,286,52.0,54.2,48.5,,68.0
2025-06-10 14:16:36,52.27279532551624,8.061481499850425,10,83.1,187,157,65.4,,89.1
2025-06-10 14:16:59,52.2728083091421,8.061650664563077,11,87.0,42.0,160,159,,70.7
2025-06-10 14:17:34,52.27289914656336,8.061726929270023,11,407,58.1,55.4,59.0,,63.7
2025-06-10 14:17:54,52.27296347544843,8.061618254641605,10,298,36.9,65.4,68.8,,72.2
2025-06-10 14:18:41,52.27285103882976,8.061603456395027,12,193,42.6,88.2,52.2,,72.8
2025-06-10 14:19:10,52.27280971522398,8.061470610379414,10,87.9,39.4,164,59.7,,88.4
2025-06-10 14:19:15,52.27270866876752,8.061362709254798,13,197,49.4,55.6,69.9,,83.9
2025-06-10 14:19:20,52.2724753370849,8.061111293475488,31,51.5,44.7,163,86.9,,65.1
2025-06-10 14:19:25,52.27222259119228,8.060844969962742,33,52.3,48.2,59.4,65.6,,61.6
2025-06-10 14:19:30,52.27193544736502,8.060649920367018,34,202,51.7,58.0,54.4,,65.3
2025-06-10 14:19:35,52.27151916895912,8.060363244405604,50,199,41.8,160,50.1,,89.5
2025-06-10 14:19:40,52.27102103652943,8.059875749000815,64,214,48.2,73.5,65.6,,101
2025-06-10 14:19:45,52.27033508847122,8.05942017394,82,189,162,44.3,47.4,,99.4
2025-06-10 14:19:50,52.26962903692279,8.058962576820553,84,47.3,48.2,73.1,66.0,,66.6
2025-06-10 14:19:55,52.268913899880694,8.05842636427715,87,159,141,66.8,77.5,,93.2
2025-06-10 14:20:00,52.26822272702161,8.057886823540365,85,66.7,65.8,54.0,77.7,,72.6
2025-06-10 14:20:05,52.26755753023822,8.057389610551013,81,43.6,49.5,49.9,163,,62.2
2025-06-10 14:20:10,52.266925560039645,8.056827821144916,79,193,43.9,160,70.8,,66.5
2025-06-10 14:20:15,52.266303184560236,8.056126336225676,84,197,149,157,56.6,,61.8
2025-06-10 14:20:20,52.26558962576038,8.055277148725644,98,86.0,144,155,75.7,,90.6
2025-06-10 14:20:25,52.26478317138119,8.054161509303931,117,54.3,48.7,157,176,,83.2
2025-06-10 14:20:30,52.26403274080806,8.05262963933442,133,184,40.8,158,80.2,,68.9
2025-06-10 14:20:35,52.26341095187153,8.050689428003144,149,80.6,46.1,162,59.6,,77.8
2025-06-10 14:20:40,52.26302165073668,8.048535433965707,152,57.7,39.0,65.1,60.2,,78.0
2025-06-10 14:20:45,52.26276931144812,8.046205447330175,161,157,45.2,51.3,160,,
2025-06-10 14:20:51,52.26240040988042,8.043484369833513,189,227,128,75.1,65.9,,93.7
2025-06-10 14:20:56,52.26208593371248,8.041327072450525,150,204,160,54.7,49.4,,71.0
2025-06-10 14:21:01,52.26173887726392,8.039078234696253,157,195,47.7,162,71.9,,106
2025-06-10 14:21:06,52.26139649943274,8.036707034089824,165,199,35.5,41.0,45.6,,87.3
2025-06-10 14:21:11,52.26104212718359,8.034106342474997,181,92.7,40.0,41.3,42.4,,91.1
2025-06-10 14:21:16,52.26063607007256,8.031337792079494,193,53.8,38.6,50.5,54.1,,94.8
2025-06-10 14:21:21,52.26020270546427,8.028480292695289,200,196,48.6,47.2,161,,71.3
2025-06-10 14:21:26,52.2595321052894,8.025619825024418,208,88.5,46.1,55.1,138,,70.6
