timestamp,latitude,longitude,distance_m,ping_8.8.8.8,ping_1.1.1.1,ping_9.9.9.9,ping_google.com,ping_uni-osnabrueck.de,ping_utwente.nl
2025-06-10 08:48:27,52.30058470015354,7.650761887002967,92,78.3,22.6,29.9,33.7,,36.7
2025-06-10 08:48:32,52.30041759378267,7.65220970101479,100,91.5,31.0,43.4,36.9,,43.3
2025-06-10 08:48:37,52.30025720279761,7.6532446383060275,72,71.0,21.2,28.7,27.9,,51.8
2025-06-10 08:48:42,52.30012072594943,7.654034487465467,55,95.8,21.1,33.2,48.9,,35.9
2025-06-10 08:48:47,52.30000430247357,7.654589160196639,39,90.7,29.2,31.5,29.9,,42.0
2025-06-10 08:48:52,52.29990672474883,7.6551806998108844,41,91.8,36.9,51.4,67.5,,40.5
2025-06-10 08:48:57,52.29979767684773,7.655581937501937,29,87.1,23.7,30.7,40.0,,58.2
2025-06-10 08:49:02,52.299738916565076,7.65581514432331,17,53.3,24.4,42.4,35.9,,41.1
2025-06-10 08:49:43,52.29974606668347,7.656015689165074,13,245,24.3,37.1,44.5,,105
2025-06-10 08:49:48,52.29969694263716,7.6563832295654635,25,48.4,23.5,32.9,31.4,,61.3
2025-06-10 08:49:53,52.29956271795051,7.657011433603904,45,84.0,25.2,33.7,31.2,,65.4
2025-06-10 08:49:58,52.299361682128016,7.657984254103601,69,35.6,29.4,27.4,33.2,,42.1
2025-06-10 08:50:03,52.299053905682115,7.659300807933511,95,40.8,29.8,32.7,41.0,,37.0
2025-06-10 08:50:08,52.29865916136826,7.660791542261133,110,100,62.5,33.8,31.1,,41.9
2025-06-10 08:50:13,52.2982471604257,7.662411155797801,119,47.5,31.7,40.2,28.9,,54.1
2025-06-10 08:50:18,52.29777914614855,7.664204047823902,132,35.0,26.7,26.2,35.5,,50.8
2025-06-10 08:50:23,52.297292189231236,7.666116737305147,140,93.5,31.1,35.6,25.2,,54.5
2025-06-10 08:50:28,52.29678532974796,7.668136251672181,148,52.3,29.0,31.5,26.8,,58.2
2025-06-10 08:50:33,52.296265098244916,7.670282468882801,156,95.4,21.9,28.5,40.7,,37.1
2025-06-10 08:50:38,52.29570454754985,7.672537281147567,165,81.4,36.8,58.1,39.0,,55.9
2025-06-10 08:50:43,52.29510925591558,7.674994195281778,179,40.0,30.9,50.1,67.7,,58.4
2025-06-10 08:50:48,52.294541191520175,7.677322344964443,170,58.8,39.8,37.0,64.7,,59.5
2025-06-10 08:50:53,52.29398121229165,7.679643824923432,169,85.6,37.0,39.7,73.4,,58.0
2025-06-10 08:50:58,52.29341700935166,7.681955256951024,169,137,34.8,35.3,82.5,,56.5
2025-06-10 08:51:03,52.2928433883463,7.684218077514621,166,49.8,37.4,43.9,38.2,,45.2
2025-06-10 08:51:08,52.29229834338028,7.6863824148099145,159,42.6,158,53.9,49.2,,80.2
2025-06-10 08:51:13,52.29168773661881,7.688619443421012,166,216,39.9,51.2,47.0,,59.7
2025-06-10 08:51:18,52.291117990810534,7.690870523904255,165,27.1,22.0,26.3,26.5,,40.7
2025-06-10 08:51:23,52.290516508214466,7.69306718758121,163,35.0,21.1,27.3,24.8,,27.7
2025-06-10 08:51:28,52.289824742564186,7.695018355274489,153,33.6,22.2,31.2,26.0,,63.4
2025-06-10 08:51:33,52.28905243068595,7.696928209460028,155,70.3,21.4,31.3,25.0,,29.2
2025-06-10 08:51:38,52.28826215277601,7.6987702162701686,153,31.5,28.3,24.8,26.5,,27.4
2025-06-10 08:51:43,52.28747834249229,7.7005204464334165,147,34.1,21.8,26.0,25.8,,64.1
2025-06-10 08:51:48,52.2866792414879,7.702362327415341,153,132,119,27.0,27.3,,31.6
2025-06-10 08:51:53,52.285911921302706,7.7041692821025975,149,53.7,23.5,38.3,26.8,,89.4
2025-06-10 08:51:58,52.285202631487415,7.7058705329892785,140,83.8,46.7,51.1,38.8,,101
2025-06-10 08:52:03,52.28443626979206,7.7075128532384625,140,160,23.3,29.6,39.1,,69.6
2025-06-10 08:52:08,52.283715811451216,7.709078475216746,133,82.9,25.9,28.0,31.3,,65.6
2025-06-10 08:52:13,52.28303529407928,7.710424662855141,118,94.6,22.8,43.3,31.8,,113
2025-06-10 08:52:18,52.282388125946326,7.711651106125063,110,160,33.3,32.0,38.4,,41.2
2025-06-10 08:52:23,52.28178370948969,7.712814242685276,103,73.9,39.7,37.8,52.6,,113
2025-06-10 08:52:28,52.28114716278844,7.713947102618992,104,51.7,41.3,82.9,169,,42.7
2025-06-10 08:52:33,52.28051641649195,7.715115724208352,106,93.6,25.1,32.1,42.8,,56.8
2025-06-10 08:52:38,52.27991987249984,7.716188092856134,98,57.7,24.8,42.4,40.1,,35.5
2025-06-10 08:52:43,52.279318897086696,7.71715701351974,93,88.0,133,36.9,30.3,,38.5
2025-06-10 08:52:48,52.27881242369248,7.718098957407048,85,203,30.7,39.2,42.8,,41.4
2025-06-10 08:52:53,52.27831505984197,7.719019859898876,83,77.3,54.5,38.3,39.5,,41.2
2025-06-10 08:52:58,52.27787431093356,7.719862432485801,75,205,34.9,34.8,31.2,,64.0
2025-06-10 08:53:03,52.27749066329436,7.720525397832469,62,206,26.0,31.8,37.3,,70.1
2025-06-10 08:53:08,52.27714429665743,7.721157125446076,57,192,29.5,36.0,50.0,,48.9
2025-06-10 08:53:13,52.27686947788715,7.721638428277798,44,88.6,31.4,30.8,29.6,,125
2025-06-10 08:53:21,52.276700293836086,7.721908170111883,26,316,33.8,37.3,34.7,,49.7
2025-06-10 08:54:32,52.27651177549233,7.722242770280349,30,55.2,23.9,27.0,27.1,,39.7
2025-06-10 08:54:37,52.27626567556872,7.722711549546901,42,76.3,34.9,44.3,39.0,,41.9
2025-06-10 08:54:42,52.27589471696055,7.723394312123275,62,52.3,23.6,36.9,50.4,,76.1
2025-06-10 08:54:47,52.27540259925685,7.724255866711726,80,195,25.3,38.8,38.7,,75.2
2025-06-10 08:54:52,52.27482677752047,7.725287524080368,95,170,26.2,33.3,29.9,,41.4
2025-06-10 08:54:57,52.27418322103023,7.726513838260897,109,85.5,23.9,28.4,35.3,,34.2
2025-06-10 08:55:02,52.27349010728533,7.727902993997223,121,85.7,21.7,27.8,27.8,,30.6
2025-06-10 08:55:07,52.272757036967135,7.729604406224889,141,91.7,24.1,27.0,33.1,,28.9
2025-06-10 08:55:12,52.2720650201685,7.7314962583757,149,83.9,22.5,31.2,26.1,,29.7
2025-06-10 08:55:17,52.27149446370693,7.733301971364764,138,81.0,22.1,30.4,29.7,,43.8
2025-06-10 08:55:22,52.27107934641402,7.735244629374348,140,53.9,24.0,30.1,38.3,,39.2
2025-06-10 08:55:27,52.27076717857814,7.737181799913141,136,218,23.7,37.5,48.6,,58.6
2025-06-10 08:55:32,52.270465313875334,7.739055399282143,131,132,134,31.6,54.2,,76.8
2025-06-10 08:55:37,52.27026264012778,7.740975310685815,132,166,157,45.5,54.0,,69.2
2025-06-10 08:55:42,52.27013281673009,7.74286481743555,129,203,49.0,55.1,142,,104
2025-06-10 08:55:47,52.270106349172885,7.744763092749231,129,116,150,61.4,301,,227
2025-06-10 08:55:52,52.27015850102989,7.746641166209997,127,126,143,79.8,52.1,,86.3
2025-06-10 08:55:57,52.27014005709578,7.748501076706798,126,50.9,45.5,42.1,53.2,,71.2
2025-06-10 08:56:02,52.27011342852395,7.75032020694757,123,57.9,158,156,164,,62.0
2025-06-10 08:56:07,52.27007743959412,7.752079659016091,119,162,166,164,131,,67.9
2025-06-10 08:56:12,52.27003897265545,7.753937124871488,126,164,164,179,88.1,,81.4
2025-06-10 08:56:17,52.27001032044243,7.755711351202725,120,197,164,157,79.7,,78.0
2025-06-10 08:56:22,52.26999610129019,7.757459840135385,118,60.7,59.0,80.7,71.7,,72.2
2025-06-10 08:56:27,52.269945036268034,7.7592138839372335,119,85.7,164,161,42.0,,72.5
2025-06-10 08:56:32,52.26985549336586,7.760948088812378,118,90.7,79.2,83.7,80.1,,540
2025-06-10 08:56:37,52.26970686127136,7.7625748198600055,111,,275,,261,,489
2025-06-10 08:56:45,52.26927275623497,7.765075970565039,176,,,,371,,
2025-06-10 08:56:54,52.26850517163567,7.767810331504545,204,,,521,208,,593
2025-06-10 08:57:02,52.26782527429231,7.770033894498429,169,227,334,,,,553
2025-06-10 08:57:10,52.26723471367384,7.772164200875746,159,49.4,38.3,56.2,48.6,,114
2025-06-10 08:57:15,52.26688371082439,7.773410318565866,93,266,216,73.0,389,,73.3
2025-06-10 08:57:21,52.266528694373335,7.774708087100468,96,571,123,38.7,82.0,,82.1
2025-06-10 08:57:26,52.26623918184919,7.775784166947044,79,591,849,507,594,,
2025-06-10 08:57:34,52.265828266547246,7.777349223514151,115,206,81.6,80.7,57.5,,96.8
2025-06-10 08:57:39,52.26559273586869,7.778257233718351,67,333,501,117,302,,104
2025-06-10 08:57:45,52.26531115628452,7.779215347236039,72,175,47.4,53.8,48.6,,55.9
2025-06-10 08:57:50,52.265087760654204,7.779996215166569,58,201,62.0,52.1,47.7,,45.2
2025-06-10 08:57:55,52.26489293047458,7.780699833529903,52,79.1,40.3,73.3,38.8,,43.6
2025-06-10 08:58:00,52.26472074094,7.781331767292555,47,42.7,158,60.1,48.8,,53.4
2025-06-10 08:58:05,52.26458328670535,7.781863645287073,39,209,43.0,41.4,56.4,,50.1
2025-06-10 08:58:10,52.26449100284883,7.782232885209472,27,105,50.6,42.9,50.2,,40.1
2025-06-10 08:59:31,52.26448223373638,7.782436134088177,13,203,40.0,44.1,160,,38.8
2025-06-10 08:59:36,52.26440998884043,7.782805886263664,26,104,42.4,51.2,46.2,,55.2
2025-06-10 08:59:41,52.26425956887461,7.783375934007703,42,134,48.2,48.9,49.2,,59.4
2025-06-10 08:59:46,52.26409139140695,7.784128817689735,54,127,44.9,165,39.1,,66.6
2025-06-10 08:59:51,52.2638549420291,7.785068172269618,69,211,53.1,161,36.8,,48.0
2025-06-10 08:59:56,52.26353304529281,7.786234917350467,87,171,163,163,62.4,,67.0
2025-06-10 09:00:01,52.26318304691883,7.787580599755893,99,64.6,42.3,59.3,45.1,,71.7
2025-06-10 09:00:06,52.26272916358308,7.789164714201621,119,203,53.7,167,53.3,,77.9
2025-06-10 09:00:11,52.26223575045559,7.790928745224,131,584,86.4,,436,,83.8
2025-06-10 09:00:18,52.26143993686412,7.793708631825932,208,201,160,179,83.7,,109
2025-06-10 09:00:23,52.260900170196706,7.795830408439399,156,239,160,167,58.7,,48.3
2025-06-10 09:00:28,52.26029713794465,7.798072820732976,166,57.7,51.5,66.0,62.8,,46.0
